HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,HC010,HC020,HC030,HC040,HC050,HC060,HC070,HC080,HC090,HC100,HC110,HC120,HC130,HC140,HC150,HC160,DB040,NR_ITW
2012,RO,20664,2,2012,17,1214,1194,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,20,0,NA,0,NA,NA,1,NA,2,1,2,1,1,1,1,3,3,766.67,2,NA,2,2,1,2,4,1,3,2,1,NA,306.67,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,75,1,1,1,1,1,3,3,3,3,3,3,3,3,NA,RO12,RO12-1
2012,RO,20718,2,2012,25,4954,4587,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,368,0,NA,0,NA,NA,3,3,2,1,2,1,1,1,1,1,5,353.85,2,NA,2,2,2,2,1,1,2,2,1,NA,471.8,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,20,1,1,1,1,2,3,3,4,3,3,3,3,3,NA,RO12,RO12-4
2012,RO,20730,2,2012,20,2504,2499,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,5,0,NA,0,NA,NA,3,NA,2,1,2,2,1,1,1,2,1,766.67,2,NA,2,2,1,2,4,1,2,2,1,NA,188.72,58.97,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,1,32,1,1,3,1,2,3,3,2,2,3,3,3,3,NA,RO12,RO12-3
2012,RO,20758,2,2012,15,3651,3629,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,3,NA,2,2,1,1,1,1,1,3,3,471.8,2,NA,2,2,2,2,1,1,1,2,1,NA,94.36,58.97,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,40,1,1,2,1,1,2,4,2,2,3,2,3,3,NA,RO12,RO12-5
2012,RO,20806,2,2012,20,7072,7058,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,707,0,2782,NA,0,NA,0,1,0,NA,13,NA,3,3,NA,1,2,1,1,2,3,1,1,3,501.29,2,NA,2,2,2,2,1,4,5,2,2,NA,141.54,294.87,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,1,100,1,1,1,1,1,3,3,3,4,4,3,3,3,NA,RO12,RO12-4
2012,RO,20814,2,2012,30,1617,1587,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,437,NA,0,NA,0,30,0,NA,0,NA,NA,3,NA,1,2,2,1,1,1,1,3,1,766.67,1,NA,2,2,1,2,1,1,3,2,1,NA,42.46,54.26,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,2,3,3,3,4,2,2,2,3,NA,RO12,RO12-2
2012,RO,20828,2,2012,25,1672,1316,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,113,0,0,NA,0,NA,0,357,0,NA,0,NA,NA,3,3,2,1,2,2,1,2,1,1,2,560.26,1,NA,2,2,2,1,1,1,5,2,1,NA,23.59,82.56,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,38,1,1,1,1,1,3,3,3,3,3,4,3,3,NA,RO12,RO12-4
2012,RO,20831,2,2012,25,981,81,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,900,0,NA,0,NA,NA,3,NA,1,1,2,1,1,1,1,2,1,442.31,2,NA,2,2,2,2,1,1,3,2,2,NA,353.85,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,64,1,1,2,1,1,3,3,3,4,3,4,3,3,NA,RO12,RO12-4
2012,RO,20881,2,2012,40,4410,4156,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,120,0,0,NA,0,NA,0,8,0,NA,246,NA,3,2,NA,1,2,1,1,1,1,1,1,3,159.23,1,NA,2,1,2,2,1,1,2,1,1,NA,47.18,35.38,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,72,1,1,1,1,1,3,4,1,2,1,2,3,3,NA,RO12,RO12-2
2012,RO,20890,2,2012,20,1662,1628,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,34,NA,NA,3,NA,2,1,1,1,1,1,1,1,2,766.67,2,NA,2,2,1,2,1,1,5,2,1,NA,94.36,112.05,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,25,1,2,1,2,1,3,3,1,3,3,3,3,3,NA,RO12,RO12-5
2012,RO,20893,2,2012,20,1971,1029,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,942,0,NA,0,NA,NA,3,NA,2,1,1,1,1,1,1,2,3,766.67,2,NA,2,2,2,2,4,1,4,2,1,NA,117.95,106.15,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,34,1,1,2,1,1,2,3,2,3,2,3,3,3,NA,RO12,RO12-2
2012,RO,20895,2,2012,40,1072,857,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,215,0,NA,0,NA,NA,1,NA,2,2,2,1,1,2,1,1,1,324.36,2,1,1,2,2,2,1,1,3,2,1,NA,82.56,23.59,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,42,1,1,1,1,1,3,3,4,2,4,1,3,3,NA,RO12,RO12-1
2012,RO,20900,2,2012,25,2889,633,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,143,0,NA,2112,NA,NA,3,NA,1,1,1,1,1,1,1,1,3,766.67,2,NA,2,2,1,2,1,1,6,2,1,NA,82.56,259.49,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,200,1,1,1,1,1,3,3,3,3,3,3,3,3,NA,RO12,RO12-1
2012,RO,20912,2,2012,15,2113,1301,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2113,0,0,NA,0,NA,0,811,0,NA,0,NA,3,3,NA,2,1,1,1,1,3,1,1,2,660.52,2,NA,2,2,1,2,4,1,2,1,2,NA,58.97,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,50,1,1,1,1,2,3,2,3,2,3,3,3,3,NA,RO12,RO12-3
2012,RO,20922,2,2012,10,1935,1934,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,424,NA,0,NA,0,1,0,NA,0,NA,NA,3,NA,1,1,2,1,1,2,1,2,6,471.8,3,NA,2,2,2,2,4,1,2,2,1,NA,165.13,23.59,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,40,1,1,2,1,1,4,4,3,3,3,3,3,3,NA,RO12,RO12-2
2012,RO,20927,2,2012,30,2149,2147,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,2,0,NA,0,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,766.67,2,NA,2,1,1,1,1,1,2,1,1,NA,117.95,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,40,1,1,2,1,2,3,3,3,3,3,3,3,3,NA,RO12,RO12-4
2012,RO,20941,2,2012,40,1626,1604,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,22,0,NA,0,NA,NA,3,NA,2,1,1,1,1,3,1,1,2,395.13,2,NA,2,1,2,1,4,1,2,2,1,NA,18.87,23.59,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,44,1,1,1,1,1,3,3,1,1,3,3,1,3,NA,RO12,RO12-2
2012,RO,20965,2,2012,12,714,698,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,0,NA,0,NA,0,17,0,NA,0,NA,NA,2,NA,2,1,1,1,1,2,2,3,2,825.65,2,NA,2,2,2,2,4,1,2,2,1,NA,47.18,87.28,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,32,1,1,1,1,1,3,4,1,2,3,1,3,3,NA,RO12,RO12-4
2012,RO,20967,2,2012,10,3831,3203,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,49,NA,0,629,0,NA,0,NA,NA,2,NA,1,1,2,1,1,2,1,1,2,766.67,2,NA,2,2,2,2,4,1,4,2,1,NA,35.38,94.36,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,65,1,1,2,1,2,3,3,3,3,3,2,3,3,NA,RO12,RO12-3
2012,RO,20978,2,2012,20,0,-120,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,120,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,1,2,159.23,2,NA,2,1,2,1,1,1,2,2,1,NA,58.97,106.15,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,32,1,2,1,2,1,1,4,3,3,3,3,3,3,NA,RO12,RO12-4
2012,RO,20991,2,2012,15,1410,1053,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,357,NA,NA,2,NA,1,1,2,1,1,1,3,3,2,766.67,2,NA,2,1,2,1,4,1,1,2,1,NA,11.79,67.23,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,45,1,1,1,1,1,3,3,1,3,4,3,3,3,NA,RO12,RO12-3
2012,RO,21001,2,2012,10,1485,1434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,51,0,NA,0,NA,NA,3,NA,2,1,2,1,1,1,1,2,2,589.75,2,NA,2,1,2,2,1,4,2,2,1,NA,70.77,66.05,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,29,1,1,1,2,1,4,4,4,4,2,3,3,3,NA,RO12,RO12-2
2012,RO,21057,2,2012,25,5814,3539,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,62,0,NA,2214,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,766.67,2,NA,2,1,1,1,1,1,2,1,1,NA,117.95,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,40,1,1,2,1,2,3,3,3,3,3,3,3,3,NA,RO12,RO12-3
2012,RO,21065,2,2012,20,2704,2681,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,24,0,NA,0,NA,NA,3,2,2,1,1,1,1,1,1,2,2,766.67,1,NA,2,2,2,2,1,1,2,1,1,NA,471.8,106.15,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,100,1,1,1,2,1,3,3,3,4,2,3,3,3,NA,RO12,RO12-4
2012,RO,21080,2,2012,30,1327,1163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,164,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,1,1,660.52,2,2,2,2,2,2,4,1,2,2,1,NA,70.77,94.36,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,45,1,2,1,1,2,3,3,3,3,3,3,2,3,NA,RO12,RO12-2
2012,RO,21091,2,2012,25,1334,1285,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,49,0,NA,0,NA,3,1,NA,2,1,2,1,1,1,1,1,3,353.85,1,NA,2,2,2,2,4,3,2,2,2,NA,117.95,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,75,1,1,1,1,2,3,3,4,3,3,3,3,3,NA,RO12,RO12-4
2012,RO,21101,2,2012,10,559,537,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,2,0,NA,20,NA,3,3,NA,1,2,1,1,1,2,1,2,5,766.67,2,NA,2,1,2,2,1,5,3,2,1,NA,28.31,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,40,1,1,2,1,1,4,3,2,2,2,3,4,3,NA,RO12,RO12-4
2012,RO,21102,2,2012,35,1301,1279,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,0,NA,0,NA,NA,1,NA,1,1,2,1,1,1,3,3,2,442.31,1,NA,2,2,2,1,4,1,5,2,1,NA,153.33,82.56,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,56,1,1,2,1,1,4,3,3,3,3,3,2,3,NA,RO12,RO12-2
2012,RO,21107,2,2012,20,2452,2450,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,59,0,676,NA,0,NA,0,2,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,1,1,660.52,2,NA,2,2,1,2,1,4,4,2,2,NA,23.59,106.15,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,130,1,1,2,1,2,3,3,3,2,3,3,3,3,NA,RO12,RO12-4
2012,RO,21117,2,2012,20,613,592,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,0,NA,0,NA,NA,2,NA,2,1,1,1,1,1,1,1,3,265.39,1,NA,2,2,2,2,1,5,2,1,1,NA,471.8,106.15,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,2,3,4,4,2,2,3,3,3,NA,RO12,RO12-1
2012,RO,21119,2,2012,10,1768,1746,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,381,NA,0,NA,0,22,0,NA,0,NA,NA,3,NA,1,1,2,1,1,1,1,3,3,766.67,2,NA,2,2,2,2,1,1,3,2,1,NA,117.95,58.97,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,80,1,2,1,1,1,3,3,2,2,3,2,2,3,NA,RO12,RO12-2
2012,RO,21127,2,2012,10,2541,2521,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,20,0,NA,0,NA,NA,3,NA,2,1,1,1,2,3,1,3,1,324.36,1,NA,1,1,1,2,1,1,2,2,2,NA,101.44,106.15,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,45,1,2,2,1,1,3,2,3,4,4,2,3,3,NA,RO12,RO12-3
2012,RO,21135,2,2012,30,4254,4225,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,4,0,NA,25,NA,NA,2,NA,2,1,2,1,1,3,2,2,1,395.13,2,NA,2,1,2,2,4,1,4,1,1,NA,283.08,106.15,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,1,48,1,2,2,1,1,3,3,1,3,3,4,2,3,NA,RO12,RO12-4
2012,RO,21155,2,2012,25,1106,1087,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,20,0,NA,0,NA,NA,1,NA,2,1,1,1,1,2,1,2,2,678.21,1,NA,2,2,1,2,4,1,3,2,1,NA,23.59,47.18,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,42,1,1,2,1,1,4,3,3,3,3,3,3,3,NA,RO12,RO12-3
2012,RO,21170,2,2012,15,2912,2305,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,607,0,NA,0,NA,NA,1,NA,2,1,2,1,1,1,1,1,1,471.8,1,NA,2,2,2,2,4,1,2,2,1,NA,188.72,23.59,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,1,42,1,1,1,1,1,3,3,2,2,3,3,1,3,NA,RO12,RO12-2
2012,RO,21183,2,2012,5,0,-177,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,4,0,NA,174,NA,NA,3,NA,2,1,1,1,1,3,1,2,4,324.36,2,1,2,1,2,2,1,1,2,2,2,NA,471.8,353.85,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,1,75,1,1,2,1,1,3,4,2,2,3,3,3,3,NA,RO12,RO12-4
2012,RO,21196,2,2012,22,2000,1981,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,499,0,0,NA,0,NA,0,0,0,NA,19,NA,NA,1,2,1,1,1,1,1,1,1,1,4,501.29,2,NA,2,2,2,2,1,1,1,2,1,NA,117.95,188.72,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,33,1,1,2,1,1,3,2,3,3,3,3,3,3,NA,RO12,RO12-2
2012,RO,21208,2,2012,26,1412,1157,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,254,0,NA,0,NA,NA,3,NA,2,1,1,1,1,1,1,2,3,678.21,1,NA,2,2,1,2,4,1,3,2,1,NA,117.95,87.28,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,50,1,1,2,1,2,3,3,2,3,3,3,3,3,NA,RO12,RO12-1
2012,RO,21226,2,2012,20,1806,1650,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,37,0,0,NA,0,NA,0,157,0,NA,0,NA,NA,3,NA,2,1,2,3,1,1,1,2,3,501.29,2,NA,2,2,1,2,2,5,4,2,1,NA,23.59,129.74,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,36,1,1,1,1,1,3,4,1,4,3,1,2,3,NA,RO12,RO12-2
2012,RO,21241,2,2012,45,964,958,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,6,0,NA,0,NA,NA,3,2,2,1,2,1,1,1,1,1,2,560.26,2,NA,2,1,2,2,4,1,2,2,1,NA,94.36,141.54,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,150,1,2,2,1,2,2,3,3,3,2,3,3,3,NA,RO12,RO12-4
2012,RO,21260,2,2012,40,4445,3008,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1436,0,NA,0,NA,NA,3,NA,2,1,2,1,1,1,1,2,3,766.67,2,NA,2,2,1,2,1,1,2,2,1,NA,23.59,70.77,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,39,1,1,2,1,1,3,1,3,2,3,2,3,3,NA,RO12,RO12-2
2012,RO,21281,2,2012,20,633,631,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,633,NA,0,NA,0,3,0,NA,0,NA,NA,3,NA,1,2,2,1,1,1,1,1,3,766.67,1,NA,2,2,2,2,4,1,3,2,2,117.95,306.67,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,34,1,1,1,1,1,3,3,4,3,3,3,3,3,NA,RO12,RO12-2
2012,RO,21309,2,2012,25,3180,1317,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,836,0,0,NA,0,NA,0,1863,0,NA,0,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,766.67,2,NA,2,1,1,1,1,1,2,1,1,NA,117.95,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,40,1,1,2,1,2,3,3,3,3,3,3,3,3,NA,RO12,RO12-2
2012,RO,21321,2,2012,22,2141,2106,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,34,NA,3,3,NA,1,2,2,1,1,1,1,3,3,353.85,2,NA,2,1,1,2,4,1,3,2,2,NA,306.67,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,34,1,1,1,1,1,3,4,3,3,3,3,3,3,NA,RO12,RO12-2
2012,RO,21341,2,2012,15,1310,1239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,71,0,NA,0,NA,NA,1,3,2,1,1,1,1,3,1,3,5,501.29,2,NA,2,2,1,1,1,1,2,2,1,NA,188.72,23.59,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,48,1,1,2,2,1,3,3,1,2,3,2,3,3,NA,RO12,RO12-4
2012,RO,21363,2,2012,17,1313,1064,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,249,0,NA,0,NA,NA,3,NA,2,1,1,1,1,1,1,1,3,631.03,2,NA,2,2,2,1,1,1,3,1,2,NA,94.36,82.56,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,48,1,2,1,1,2,3,2,2,3,3,3,3,3,NA,RO12,RO12-3
2012,RO,21409,2,2012,10,1835,1824,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,10,0,NA,0,NA,NA,3,NA,2,1,2,1,1,1,1,2,2,766.67,2,NA,2,1,2,2,1,1,2,2,1,NA,165.13,82.56,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,52,1,2,1,1,1,3,3,2,2,2,2,1,3,NA,RO12,RO12-3
2012,RO,21416,2,2012,25,5984,5962,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,22,0,NA,0,NA,NA,3,NA,2,2,1,1,1,1,1,1,3,766.67,1,NA,2,2,2,1,1,1,4,2,2,NA,23.59,141.54,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,1,40,1,2,1,2,2,3,3,3,3,3,2,3,3,NA,RO12,RO12-2
2012,RO,21423,2,2012,10,5191,5171,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,296,0,0,NA,0,NA,0,20,0,NA,0,NA,NA,1,NA,1,2,2,1,1,1,1,3,3,766.67,2,NA,2,2,2,2,4,1,3,2,2,NA,306.67,165.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,34,1,1,1,1,1,3,3,3,3,3,3,3,3,NA,RO12,RO12-4
2012,RO,21440,2,2012,15,3035,2924,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1316,NA,0,NA,0,111,0,NA,0,NA,NA,3,NA,2,1,1,1,1,2,1,3,3,442.31,2,NA,2,1,2,2,1,1,2,2,1,NA,17.69,94.36,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,72,1,2,1,1,1,3,4,1,3,4,3,3,3,NA,RO12,RO12-2
2012,RO,21452,2,2012,25,0,-653,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,653,0,NA,0,NA,NA,3,NA,2,1,2,3,1,2,1,2,1,206.41,2,NA,2,2,2,2,1,3,3,2,1,NA,40.1,30.67,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,1,100,1,2,2,1,1,3,3,2,4,3,3,3,3,NA,RO12,RO12-1
2012,RO,21454,2,2012,15,884,871,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,12,0,NA,0,NA,NA,3,3,2,1,1,1,1,1,1,3,2,88.46,2,NA,2,2,2,2,1,1,3,2,1,NA,70.77,27.13,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,1,51,1,1,1,1,2,3,4,3,3,4,3,2,3,NA,RO12,RO12-3
2012,RO,21480,2,2012,15,2288,2276,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,12,0,NA,0,NA,NA,3,2,2,1,1,1,1,1,2,1,5,766.67,1,2,2,1,2,2,1,2,2,2,1,NA,235.9,47.18,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,1,32,1,1,1,1,2,3,4,2,3,2,3,3,3,NA,RO12,RO12-1
2012,RO,21499,2,2012,15,1228,1213,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,14,0,NA,0,NA,NA,3,NA,2,1,1,1,1,2,1,2,3,631.03,1,NA,2,2,1,2,1,1,3,1,1,NA,471.8,353.85,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,100,1,2,2,1,2,3,3,3,3,3,4,3,3,NA,RO12,RO12-1
2012,RO,21515,2,2012,10,0,-5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,5,0,NA,0,NA,NA,2,NA,2,1,2,1,1,1,1,1,2,501.29,2,NA,1,2,2,2,3,1,3,1,1,NA,70.77,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,100,1,1,2,1,1,3,3,1,2,3,3,2,3,NA,RO12,RO12-4
2012,RO,21565,2,2012,20,2452,2437,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,15,0,NA,0,NA,NA,3,NA,2,2,1,1,1,1,1,1,3,766.67,1,NA,2,2,2,2,1,1,3,2,1,NA,153.33,235.9,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,70,1,1,1,1,1,3,4,3,3,3,3,3,3,NA,RO12,RO12-2
2012,RO,21580,2,2012,30,4434,4398,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,35,0,NA,0,NA,NA,2,NA,2,2,2,1,1,1,1,3,4,589.75,2,NA,2,1,2,2,2,1,2,2,1,47.18,82.56,47.18,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,53,1,1,2,1,2,3,2,3,3,3,1,3,3,NA,RO12,RO12-2
2012,RO,21608,2,2012,15,1781,1770,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,11,0,NA,0,NA,NA,2,1,1,1,1,1,1,2,1,2,3,766.67,1,NA,1,2,1,1,1,1,3,2,1,NA,235.9,106.15,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,48,1,1,1,1,1,3,3,2,4,3,3,3,3,NA,RO12,RO12-2
2012,RO,21611,2,2012,10,3844,3197,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,647,0,NA,0,NA,NA,2,NA,2,2,1,1,1,1,1,1,3,442.31,2,NA,2,1,2,2,4,1,4,2,1,NA,106.15,117.95,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,32,1,1,2,1,1,3,2,1,2,2,1,2,3,NA,RO12,RO12-3
2012,RO,21618,2,2012,30,0,-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,3,NA,1,1,2,2,1,3,1,2,3,324.36,2,NA,2,1,1,2,4,1,3,2,1,NA,35.38,82.56,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,36,1,1,2,1,2,3,3,3,1,3,1,3,3,NA,RO12,RO12-3
2012,RO,21625,2,2012,20,2249,2228,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,0,NA,0,NA,3,1,NA,2,2,2,1,1,1,1,1,3,1179.5,1,NA,2,2,2,2,4,3,3,2,2,NA,306.67,401.03,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,75,1,1,1,1,1,3,3,3,2,3,3,3,3,NA,RO12,RO12-3
2012,RO,21629,2,2012,15,2776,1774,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1002,0,NA,0,NA,NA,1,NA,2,2,2,1,1,2,1,1,5,766.67,2,NA,2,2,2,2,1,1,2,1,2,NA,235.9,58.97,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,32,1,1,1,1,1,2,3,3,4,3,3,3,3,NA,RO12,RO12-3
