HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH081,HH090,HH091,MI010,MI020,MI025,MI026,MI030,MI040,MI045,MI046,MI050,MI051,MI052,MI053,MI054,MI055,MI056,MI057,MI058,MI060,MI065,MI066,MI075,MI076,MI085,MI086,MI090,MI095,MI100,MI110,MI111,MI112,MI113,MI114,MI120,MI121,MI122,MI123,MI124,MI125,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,DB040,NR_ITW
2008,RO,48816,2,2008,30,4466,2896,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1570,0,NA,0,NA,NA,NA,3,NA,NA,1,2,1,1,1,2,1,1,1,404.76,2,NA,2,2,2,2,4,1,4,2,1,NA,89.95,74.96,1,3,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,2,NA,2,NA,2,2,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,48829,2,2008,20,3884,3851,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,33,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,629.63,2,NA,1,2,1,2,4,1,5,1,1,NA,299.82,254.85,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,1,2,2,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,48835,2,2008,25,3688,3676,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,645,0,0,NA,0,NA,0,11,0,NA,0,NA,NA,NA,2,NA,NA,2,1,2,1,1,1,1,1,2,194.89,2,NA,2,2,2,2,1,1,3,2,1,NA,NA,152.91,1,1,2,1,1,2,NA,NA,2,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,2,1,NA,NA,3,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,48840,2,2008,30,3672,3662,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,10,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,1,749.56,1,NA,2,2,2,2,4,1,3,2,1,NA,209.88,128.92,1,3,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,1,2,2,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,48857,2,2008,30,2970,2916,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,54,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,1,2,479.72,3,NA,2,2,2,2,1,1,4,2,1,NA,104.94,104.94,1,3,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,2,2,1,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2008,RO,48863,2,2008,30,1149,963,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,12,0,NA,175,NA,3,NA,2,NA,NA,1,1,1,1,1,3,1,1,3,899.47,2,2,2,1,2,2,4,1,3,2,1,NA,14.99,104.94,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,2,1,1,2,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,48871,2,2008,30,825,736,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,90,0,NA,0,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,2,3,164.9,1,NA,2,1,2,1,1,1,3,2,1,NA,29.98,254.85,2,1,1,1,2,2,NA,NA,2,NA,NA,NA,2,NA,NA,1,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,1,1,NA,2,NA,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,48876,2,2008,12,3078,2835,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,243,NA,NA,NA,3,NA,3,1,1,1,1,1,3,1,1,4,704.58,1,NA,2,2,2,2,1,1,2,2,1,NA,74.96,83.95,2,3,2,3,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,3,1,NA,NA,NA,NA,1,NA,1,1,NA,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,48882,2,2008,14,868,590,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,278,0,NA,0,NA,NA,NA,3,NA,NA,2,1,2,1,1,1,1,2,3,239.86,1,NA,2,2,2,2,4,2,1,2,1,NA,134.92,134.92,1,3,1,2,2,2,NA,NA,2,NA,NA,NA,2,NA,2,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,2,NA,2,2,NA,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2008,RO,48887,2,2008,10,1992,1837,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,155,0,NA,0,NA,NA,NA,2,NA,NA,2,1,1,1,1,3,2,3,2,359.79,2,NA,2,1,2,2,1,1,2,2,1,NA,224.87,104.94,2,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,3,1,NA,2,NA,NA,2,1,2,2,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,48897,2,2008,35,2238,2207,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,186,0,0,NA,0,NA,0,2,0,NA,30,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,2,2,974.43,1,NA,2,2,2,2,1,1,2,2,1,NA,89.95,173.9,1,3,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,2,2,NA,1,NA,1,NA,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,48909,2,2008,30,5635,5609,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1600,NA,0,NA,0,27,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,2,2,3,704.58,3,NA,2,1,2,2,4,1,3,2,1,NA,59.96,104.94,2,1,1,1,1,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,2,2,NA,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,48914,2,2008,20,2054,2022,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,32,0,NA,0,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,1,4,404.76,2,NA,1,2,2,1,1,1,4,2,1,NA,149.91,89.95,1,1,2,1,2,2,NA,NA,2,2,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,2,3,2,1,NA,NA,2,NA,1,NA,NA,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,48945,2,2008,20,4846,4336,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,156,0,0,NA,0,NA,0,5,0,NA,505,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,629.63,2,NA,2,2,2,2,4,1,4,2,1,NA,74.96,29.98,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,1,NA,2,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,48960,2,2008,15,2605,2358,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,206,0,NA,41,NA,NA,NA,3,NA,NA,2,2,1,1,1,2,1,2,3,611.64,1,3,2,1,2,2,4,1,4,2,1,NA,179.89,119.93,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,1,NA,2,NA,NA,NA,NA,2,NA,NA,3,NA,NA,NA,2,3,2,1,NA,2,NA,NA,2,NA,1,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2008,RO,48977,2,2008,20,9528,9476,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,52,0,NA,0,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,1,4,899.47,2,NA,2,1,2,2,4,1,3,1,1,NA,329.81,134.92,1,1,1,1,1,NA,NA,NA,2,NA,NA,NA,1,2,1,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49029,2,2008,15,1417,1387,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,18,12,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,2,1,3,1,1199.29,1,NA,2,1,2,2,1,1,2,2,2,NA,44.97,119.93,2,3,1,3,2,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,NA,NA,1,NA,2,2,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2008,RO,49091,2,2008,20,2588,2447,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,459,0,0,NA,0,NA,0,19,122,NA,0,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,1,1,3,974.43,2,NA,2,1,2,2,4,1,4,2,1,NA,29.98,179.89,2,3,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,1,NA,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2,NA,1,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,49119,2,2008,20,4047,3249,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,798,0,NA,0,NA,NA,NA,3,NA,3,1,2,1,1,1,1,1,2,6,299.82,2,NA,2,2,2,2,3,4,2,2,1,NA,74.96,104.94,1,1,2,1,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,2,1,2,NA,NA,NA,2,2,2,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49157,2,2008,25,889,732,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,157,0,NA,0,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,1,1,3,974.43,2,NA,2,2,2,2,1,1,1,2,1,NA,74.96,29.98,1,3,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,2,NA,NA,2,NA,2,1,1,NA,NA,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49185,2,2008,12,2312,2296,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,16,0,NA,0,NA,NA,NA,2,NA,NA,1,1,2,1,1,2,3,2,3,749.56,2,1,2,2,1,1,1,4,2,2,1,NA,74.96,134.92,1,1,1,1,2,NA,NA,NA,2,2,NA,NA,2,NA,2,2,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,2,2,2,1,NA,2,1,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49189,2,2008,20,2657,2404,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,253,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,1,2,3,254.85,1,2,2,2,2,2,4,1,3,1,1,NA,44.97,74.96,1,3,1,3,1,2,NA,NA,2,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,NA,NA,NA,2,2,2,2,2,1,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,49191,2,2008,15,19816,18246,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9039,NA,0,NA,0,1570,0,NA,0,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,1,5,629.63,2,NA,2,2,2,2,4,1,4,1,2,NA,209.88,128.92,2,3,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,2,1,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49199,2,2008,30,1200,-281,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,17,0,NA,1464,NA,NA,NA,3,NA,NA,1,1,2,1,1,2,1,2,3,704.58,2,2,2,2,2,2,4,1,2,2,1,NA,113.93,89.95,2,3,1,3,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,2,NA,2,2,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,49243,2,2008,15,1940,1889,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,51,NA,NA,NA,3,NA,NA,1,2,1,1,1,2,1,2,4,704.58,1,NA,2,1,2,2,1,1,2,2,1,NA,44.97,47.97,1,3,2,1,1,1,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49246,2,2008,35,2298,2168,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,687,NA,0,NA,0,130,0,NA,0,NA,NA,NA,3,NA,3,2,1,2,1,1,1,1,1,4,974.43,1,NA,2,2,2,2,4,1,2,2,1,NA,29.98,59.96,1,3,2,1,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,2,1,2,NA,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,49250,2,2008,50,3768,1918,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1850,0,NA,0,NA,NA,NA,2,NA,NA,2,1,2,1,1,1,1,2,1,404.76,2,NA,2,2,1,2,4,1,3,2,2,59.96,104.94,29.98,1,3,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49265,2,2008,20,3044,2847,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,196,0,NA,0,NA,NA,NA,3,NA,NA,1,2,2,3,1,3,2,2,2,224.87,2,3,2,2,2,2,4,1,3,2,1,NA,29.98,59.96,2,3,2,3,2,2,NA,NA,2,NA,NA,NA,2,NA,1,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,NA,NA,2,1,NA,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,49385,2,2008,20,2566,2209,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,13,0,NA,344,NA,NA,NA,3,NA,3,1,1,1,1,1,3,1,3,5,749.56,2,NA,2,2,2,2,1,1,3,2,1,NA,209.88,128.92,1,1,1,1,1,NA,NA,NA,2,NA,NA,NA,2,2,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,2,1,2,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49391,2,2008,15,72,-112,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,72,0,0,NA,0,NA,0,184,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,861.99,2,NA,2,2,2,2,4,1,4,2,1,NA,113.93,74.96,1,1,1,3,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,2,NA,1,2,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2008,RO,49392,2,2008,15,7629,7475,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,153,0,NA,0,NA,3,NA,3,NA,NA,2,1,1,1,1,2,1,3,3,787.04,1,NA,2,1,2,2,1,3,3,2,1,NA,179.89,89.95,2,3,1,1,2,NA,NA,NA,2,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,2,2,1,NA,2,NA,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49406,2,2008,30,3661,3651,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,88,0,0,NA,0,NA,0,11,0,NA,0,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,1,3,974.43,1,3,1,2,1,2,4,1,3,2,1,NA,329.81,134.92,1,1,1,1,1,2,NA,NA,2,NA,NA,NA,1,2,NA,1,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,49409,2,2008,25,9211,5818,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,314,0,0,NA,0,NA,0,3393,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,5,629.63,3,NA,2,2,2,2,4,1,4,2,1,NA,209.88,128.92,1,1,2,1,2,1,NA,NA,2,NA,NA,NA,2,NA,1,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,1,2,1,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2008,RO,49419,3,2008,30,4067,4036,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,31,0,NA,0,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,1,4,404.76,1,1,2,2,1,2,4,1,2,2,1,NA,89.95,74.96,1,1,1,1,2,NA,NA,NA,1,NA,NA,NA,2,2,1,2,NA,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-1
2008,RO,49451,2,2008,20,2464,2433,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,31,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,5,974.43,2,2,2,2,2,2,4,1,3,2,1,NA,209.88,149.91,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,2,2,2,1,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,4,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,49468,2,2008,26,9378,9347,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,7246,0,0,NA,0,NA,0,31,0,NA,0,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,974.43,3,3,2,1,1,2,1,1,5,2,1,NA,299.82,254.85,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,1,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,49484,2,2008,30,1809,721,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,104,0,0,NA,0,NA,0,1088,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,1,599.65,2,NA,2,2,2,2,4,1,3,2,1,NA,74.96,29.98,1,1,1,3,2,NA,NA,NA,1,2,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,2,1,NA,NA,NA,NA,1,NA,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,49505,2,2008,10,1719,1706,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,13,0,NA,0,NA,NA,NA,2,NA,NA,2,1,2,1,1,1,1,2,4,359.79,1,2,2,2,2,2,1,1,3,2,1,NA,74.96,104.94,1,3,2,1,1,NA,NA,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,2,2,NA,2,2,NA,NA,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,49547,2,2008,15,2964,2946,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,18,NA,NA,NA,3,NA,3,2,1,1,1,1,3,1,3,1,539.68,3,NA,2,2,2,2,1,1,2,2,2,NA,299.82,134.92,2,3,1,1,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-5
2008,RO,49559,2,2008,25,2165,2073,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,92,0,NA,0,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,1,1,629.63,1,1,2,2,2,2,3,1,2,2,2,NA,44.97,164.9,2,1,2,1,2,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,2,NA,1,1,1,2,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,49587,2,2008,40,3186,2191,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,995,0,NA,0,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,1,1,599.65,2,2,2,2,2,2,4,1,3,2,1,NA,89.95,83.95,2,3,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,NA,NA,NA,2,2,2,2,NA,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49612,2,2008,24,4176,4069,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,107,0,NA,0,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,1,2,2,704.58,2,NA,2,1,2,2,4,1,2,2,1,NA,59.96,134.92,1,3,2,3,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,2,1,2,2,2,2,1,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-4
2008,RO,49631,2,2008,30,1601,1572,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,28,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,1,1,3,359.79,1,NA,2,1,2,2,3,1,3,2,1,NA,29.98,119.93,1,1,1,3,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,1,NA,2,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49655,2,2008,20,4297,4074,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,222,0,NA,0,NA,NA,NA,2,NA,NA,2,1,1,1,1,3,1,1,4,299.82,2,NA,2,2,2,2,4,1,3,1,1,NA,149.91,104.94,1,1,1,1,2,NA,NA,NA,2,2,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,1,2,NA,2,NA,NA,2,2,2,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-2
2008,RO,49657,2,2008,10,4114,4063,0,0,NA,NA,NA,NA,NA,NA,NA,0,403,0,0,0,NA,0,NA,0,52,0,NA,0,NA,NA,NA,3,NA,NA,2,1,2,1,1,1,1,2,2,599.65,2,2,2,2,2,2,1,1,3,2,2,NA,149.91,104.94,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,NA,2,NA,2,NA,NA,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-3
2008,RO,49679,2,2008,15,3256,2425,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,830,0,NA,0,NA,NA,NA,3,NA,NA,1,1,2,1,1,2,2,3,3,974.43,1,2,2,1,2,1,1,1,2,2,1,NA,149.91,134.92,2,1,1,1,2,NA,NA,NA,2,NA,NA,NA,1,NA,1,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,1.5,NA,NA,NA,NA,NA,NA,RO03,RO03-4
