HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH081,HH090,HH091,HD010,HD020,HD025,HD030,HD035,HD040,HD050,HD060,HD070,HD080,HD090,HD100,HD110,HD120,HD130,HD140,HD150,HD160,HD170,HD180,HD190,HD200,HD210,HD220,HD230,HD240,HD250,HD255,HD260,HD265,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,DB040,NR_ITW
2009,BE,13604,2,2009,35,11953,5552,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,81,NA,0,0,0,NA,6401,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,5,3200,1,NA,2,2,1,2,2,1,6,2,1,NA,NA,352.29,1,NA,1,NA,1,2,NA,1,100,4,1,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,13605,2,2009,12,35232,26418,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,852,NA,0,0,0,NA,8814,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,2,4,800,3,NA,2,2,2,2,2,1,3,2,1,NA,NA,322,1,NA,1,NA,1,2,NA,1,220,4,4,3,3,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,13617,2,2009,10,63770,54444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,16,NA,0,0,0,NA,9326,NA,3,NA,3,NA,3,1,1,2,1,1,3,1,1,5,1500,3,NA,2,2,2,2,2,1,3,2,1,NA,NA,654.48,1,NA,1,NA,1,2,NA,1,126,4,4,4,2,3,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,13644,2,2009,26,19579,18716,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,485,NA,0,0,0,NA,863,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,2,1200,3,NA,2,2,1,1,1,1,6,2,1,NA,NA,227.98,1,NA,1,NA,1,2,NA,2,90,3,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,1,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2009,BE,13661,2,2009,13,64,9,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,64,NA,0,0,0,NA,55,NA,NA,NA,1,NA,NA,2,1,2,1,1,1,1,2,3,3000,1,NA,2,2,2,2,1,2,6,2,1,NA,NA,360.75,1,NA,1,NA,1,2,7,2,140,4,4,4,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2009,BE,13703,2,2009,22,3681,3632,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,49,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,3,2000,3,NA,2,1,2,1,3,1,6,1,1,410,NA,250.09,1,NA,NA,NA,1,2,NA,2,135,4,4,3,4,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2009,BE,13730,2,2009,37,23017,17152,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,5866,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,2200,3,NA,2,2,2,2,1,1,5,2,1,NA,NA,400.94,1,NA,1,NA,1,2,7,1,150,2,4,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,13740,2,2009,22,718,560,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,718,NA,0,0,0,NA,158,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,1500,3,1,2,2,2,2,2,1,6,2,1,785,NA,396.85,1,NA,1,NA,1,2,NA,2,200,4,4,4,4,2,1,NA,NA,1,1,NA,1,1,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,13765,2,2009,30,4299,4342,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-43,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,2780,3,NA,2,2,2,2,3,1,4,2,1,520,NA,360,1,NA,1,NA,1,2,NA,2,NA,4,4,4,4,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,13775,2,2009,25,4934,-1033,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3774,NA,0,0,0,NA,5967,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,4000,3,3,2,1,1,2,1,2,5,2,1,NA,NA,367.28,1,NA,1,NA,1,1,NA,2,320,4,4,1,3,2,1,NA,2,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,13786,2,2009,26,50199,49599,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,175,NA,0,0,0,NA,600,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,10000,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,201.92,1,NA,1,NA,1,2,NA,2,300,4,4,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2009,BE,13799,4,2009,31,8774,5056,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,3718,NA,3,NA,3,NA,3,1,1,2,1,1,1,1,1,3,1500,2,NA,2,2,2,2,4,3,6,2,1,NA,NA,308.75,1,NA,1,NA,1,2,NA,2,80,4,4,2,4,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2009,BE,13825,4,2009,32,109227,117593,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,406,NA,0,0,0,NA,-8366,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,1,2300,2,NA,2,2,2,2,4,1,6,1,1,NA,NA,618.97,1,NA,1,NA,1,1,NA,2,160,2,4,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,13833,4,2009,16,20145,19271,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,16,NA,0,0,0,NA,874,NA,3,NA,2,NA,NA,1,1,1,1,1,1,1,2,5,4000,2,NA,2,2,2,1,1,1,6,2,1,157,NA,1542.08,1,NA,1,NA,1,2,NA,2,60,4,4,4,2,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,13836,3,2009,22,26418,25687,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,64,NA,0,0,0,NA,731,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,2,3000,1,NA,1,1,1,1,2,1,6,2,1,NA,NA,355,NA,NA,NA,NA,1,2,NA,2,NA,4,4,NA,3,1,3,1,NA,1,1,NA,1,1,NA,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,13895,2,2009,13,0,-38,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,38,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,2200,1,NA,2,2,2,2,4,1,5,2,1,450,NA,529.67,1,NA,1,NA,1,2,NA,1,90,3,4,2,2,2,1,NA,1,1,1,NA,3,1,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2009,BE,13933,2,2009,16,29961,27481,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,54,NA,0,0,1586,NA,894,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,4400,2,3,2,2,2,2,1,1,3,1,1,NA,NA,503.25,1,NA,1,NA,1,2,NA,2,100,2,4,2,3,1,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2009,BE,13936,2,2009,30,15301,15427,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-125,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,2000,2,NA,2,2,2,2,3,1,6,2,1,NA,NA,509.56,1,NA,1,NA,1,2,NA,2,150,4,4,3,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,13992,2,2009,10,101995,78527,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,23468,NA,NA,NA,3,NA,3,1,1,1,1,1,3,1,1,5,3500,1,1,2,2,1,2,2,2,6,2,1,NA,NA,201.92,1,NA,1,NA,1,2,NA,2,250,4,4,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,13993,2,2009,35,13728,13725,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2,NA,3,NA,3,NA,3,1,1,1,1,1,3,1,1,5,8000,3,NA,2,1,2,2,4,1,6,2,1,437,NA,723.83,1,NA,1,NA,1,2,NA,2,150,4,4,4,4,1,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2009,BE,14038,2,2009,21,36943,33031,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,879,NA,3033,NA,3,NA,2,NA,3,1,1,1,1,1,3,1,1,3,2500,1,NA,2,2,1,2,1,2,1,2,1,NA,NA,390.98,1,NA,1,NA,1,2,NA,2,300,4,1,4,3,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2009,BE,14040,2,2009,6,18346,17106,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,832,NA,408,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,2,1,3,1000,1,NA,2,2,1,2,2,4,6,2,1,NA,NA,486.5,1,NA,1,NA,1,2,NA,2,100,2,4,3,3,1,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2009,BE,14074,2,2009,14,13973,13942,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7,NA,0,0,0,NA,30,NA,3,NA,3,NA,NA,1,1,1,1,1,3,1,1,5,2000,3,3,2,2,2,1,1,1,3,2,1,NA,NA,348.42,1,NA,1,NA,1,2,NA,1,100,4,4,3,4,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,14092,2,2009,24,17713,19510,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5757,NA,0,0,0,NA,-1797,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,3,3500,2,NA,2,2,2,2,2,1,5,2,1,NA,NA,1007.9,1,NA,1,NA,1,2,NA,2,NA,3,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,14099,2,2009,25,23680,4532,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,685,NA,0,0,0,NA,19148,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,2900,1,NA,2,2,1,1,1,1,4,2,1,NA,NA,201.92,1,NA,1,NA,1,2,NA,2,250,1,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2009,BE,14114,3,2009,16,16329,7638,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,62,NA,0,0,1082,NA,7610,NA,3,NA,NA,NA,3,2,1,2,1,1,1,1,1,4,2200,1,3,2,2,2,2,1,2,6,2,1,NA,NA,396.85,1,NA,1,NA,1,2,NA,2,60,4,4,4,3,1,3,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2009,BE,14127,2,2009,27,0,-3135,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,3135,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,3,3300,2,2,2,1,2,2,2,2,6,2,1,1150,NA,447,1,NA,1,NA,1,2,NA,1,130,4,4,3,3,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2009,BE,14140,4,2009,10,16487,8369,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,27,NA,0,0,7408,NA,710,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,3,2,5500,3,2,2,2,2,2,1,1,6,1,1,NA,NA,412.87,1,NA,1,NA,1,2,NA,2,220,4,4,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,14184,2,2009,11,94,-2286,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,94,NA,0,0,0,NA,2381,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,2,5,5500,2,NA,1,2,2,1,2,2,6,2,1,425,NA,271,1,NA,1,NA,1,2,7,2,180,4,4,3,4,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,14194,2,2009,15,116472,100966,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,15506,NA,NA,NA,3,NA,3,1,1,1,1,1,3,1,1,5,4000,1,NA,2,2,2,2,1,1,5,2,1,NA,NA,286.88,1,NA,1,NA,1,2,NA,2,320,4,4,NA,3,3,3,NA,NA,NA,NA,NA,1,1,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,14198,2,2009,24,31658,30785,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,69,NA,0,0,0,NA,873,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,5,3300,3,NA,2,1,1,2,2,1,5,2,1,590,NA,375,1,NA,1,NA,1,2,7,2,160,3,4,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,14199,2,2009,18,543,-4395,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,543,NA,0,0,0,NA,4939,NA,3,NA,1,NA,3,2,1,2,1,1,1,1,1,5,1300,1,NA,2,2,2,2,1,1,6,2,1,NA,NA,1108.95,NA,NA,1,NA,1,2,NA,1,240,4,4,4,4,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2009,BE,14201,2,2009,14,16680,14197,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,129,NA,0,0,0,NA,2483,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,5,2500,1,2,2,2,2,2,1,1,6,2,1,NA,NA,375.78,1,NA,1,NA,1,2,NA,2,250,4,4,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,14215,2,2009,24,41623,33342,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,8281,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,2,2500,3,2,2,2,2,2,1,1,4,2,1,NA,NA,1134.71,1,NA,1,NA,1,2,NA,2,170,3,3,3,4,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,14242,2,2009,15,13425,13393,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,32,NA,0,NA,NA,NA,3,NA,3,2,1,1,1,1,3,1,1,4,2000,3,2,2,2,2,2,2,4,2,2,1,NA,NA,427.78,1,NA,1,NA,1,2,NA,2,165,4,4,4,2,2,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2009,BE,14255,4,2009,6,42094,38448,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,336,NA,0,0,0,NA,3646,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,2200,2,2,2,2,2,2,4,1,6,2,1,NA,NA,367.28,1,NA,1,NA,1,1,NA,1,300,4,4,3,3,3,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2009,BE,14284,2,2009,20,14309,13767,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,34,NA,0,0,0,NA,542,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,2,3000,1,2,2,2,2,2,1,1,4,2,1,300,NA,150.83,1,NA,1,NA,1,2,NA,2,90,1,4,2,3,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2009,BE,14291,4,2009,22,24678,24414,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,264,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,3,4,1300,3,NA,1,2,2,1,2,3,3,2,1,380,NA,467.32,1,NA,1,NA,1,2,NA,2,160,3,4,3,3,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2009,BE,14308,2,2009,12,28925,16435,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,21,NA,0,0,0,NA,12490,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,4,4000,3,3,2,2,1,2,1,1,6,2,1,NA,NA,438.13,1,NA,1,NA,1,2,NA,2,280,4,3,4,3,3,1,NA,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,14312,2,2009,17,21296,19809,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1487,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,4000,3,1,2,2,2,1,4,1,6,2,1,NA,NA,184.43,1,NA,1,NA,1,2,NA,2,NA,4,3,NA,3,3,1,NA,1,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2009,BE,14351,2,2009,25,17817,17853,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-36,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,1800,2,NA,2,2,1,2,2,1,6,2,1,NA,NA,235.92,1,NA,1,NA,1,2,NA,2,200,4,4,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,14357,3,2009,26,14612,14476,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,115,NA,0,0,91,NA,45,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,2500,2,3,2,2,2,2,2,3,5,2,1,NA,NA,461,1,NA,1,NA,1,2,NA,2,55,4,3,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2009,BE,14372,2,2009,6,10395,910,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,9486,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,1,5,1600,3,NA,2,2,1,2,2,2,6,2,1,NA,NA,415.58,1,NA,1,NA,1,2,NA,2,300,1,4,3,3,1,3,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2009,BE,14394,2,2009,14,49211,49084,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2964,NA,0,0,0,NA,127,NA,NA,NA,3,NA,3,1,1,2,1,1,3,1,1,4,3500,1,NA,2,2,1,2,1,1,5,1,1,400,NA,315.07,1,NA,1,NA,NA,2,NA,2,120,4,4,4,2,3,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,14421,2,2009,21,21123,21122,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7394,NA,0,0,0,NA,1,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,3,5,2200,1,NA,2,2,2,2,4,3,6,1,1,NA,NA,925,1,NA,1,NA,1,2,NA,2,70,3,3,1,3,1,2,1,NA,NA,NA,1,NA,NA,1,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,14424,2,2009,15,3286,2010,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8,NA,0,0,0,NA,1276,NA,3,NA,1,NA,NA,2,1,1,1,1,3,1,3,4,1600,1,2,2,2,2,1,NA,2,5,1,1,NA,NA,275,1,NA,1,NA,NA,2,NA,2,60,3,4,4,2,1,3,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,14470,2,2009,9,18648,18602,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,758,NA,0,0,0,NA,45,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,1,2000,2,NA,2,2,1,2,2,1,1,2,1,150,NA,613,1,NA,1,NA,1,2,NA,1,60,4,4,4,4,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,14503,3,2009,23,27962,45658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,172,NA,0,0,0,NA,-17696,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,3000,1,NA,2,2,2,2,1,1,5,2,1,NA,NA,841.99,1,NA,1,NA,1,2,NA,2,100,4,4,4,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2009,BE,14513,2,2009,24,13078,5948,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,7130,NA,3,NA,3,NA,1,1,2,1,1,1,1,1,1,3,5000,3,NA,2,2,2,1,1,1,2,2,1,NA,NA,940.8,1,NA,1,NA,1,2,NA,2,NA,4,2,3,3,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2009,BE,14520,2,2009,9,12909,12386,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,236,NA,0,0,0,NA,523,NA,3,NA,NA,NA,NA,2,1,2,1,1,1,1,1,2,4500,3,NA,2,2,2,2,2,1,2,2,1,NA,NA,397.75,1,NA,1,NA,1,2,NA,2,220,2,4,3,4,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2009,BE,14544,2,2009,23,21712,12707,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,264,NA,0,0,0,NA,9004,NA,1,NA,3,NA,NA,1,1,2,1,1,1,1,1,3,1600,1,NA,2,2,2,1,2,1,6,2,1,NA,NA,1578,1,NA,1,NA,1,2,NA,2,240,4,4,2,2,2,1,NA,1,1,NA,1,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,BE21,BE21-2
