HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY100N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HS010,HS020,HS030,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH090,MH010,MH020,MH030,MH040,MH050,MH060,MH070,MH080,MH090,MH100,MH110,MH120,MH130,MH140,MH150,MH160,HX040,HX050,HX090,HX080,HX060,HX070,HX020,HX010,HY081N,HY131N,HY081G,HY131G,DB040,NR_ITW
2007,BE,13340,2,2007,24,13506,13555,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,43,NA,0,0,0,-49,1,2,NA,1,1,1,1,1,1,1,1,5,1100,3,NA,2,2,2,1,2,3,2,2,2,NA,NA,251.55,1,1,2,1,1,3,1,2,1,3,4,NA,2,2,4,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2007,BE,13363,2,2007,15,15169,5375,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,9794,2,2,NA,1,1,1,1,1,3,1,1,6,1125,1,NA,2,2,2,2,1,1,4,2,1,590,NA,1039.73,1,1,2,1,1,2,1,2,1,4,3,3,3,2,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2007,BE,13377,2,2007,23,91,-6336,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,91,NA,0,0,0,6427,2,2,NA,1,1,1,1,1,1,1,1,2,1500,1,NA,2,2,2,2,1,1,5,1,1,NA,NA,330.45,1,1,2,1,1,1,1,1,1,2,4,4,1,3,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13383,2,2007,31,34188,21205,347,347,NA,NA,NA,NA,NA,347,0,0,0,0,693,NA,0,0,0,12983,2,2,2,2,1,1,1,1,1,1,2,3,1500,3,NA,2,2,2,2,2,1,5,2,1,NA,NA,104.24,1,1,2,1,1,2,2,2,1,3,3,4,3,3,4,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,13400,2,2007,30,0,-3118,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,3118,2,2,NA,1,1,1,1,1,1,1,3,5,2000,3,NA,2,2,1,1,2,2,3,2,2,NA,NA,NA,1,1,2,1,1,1,1,2,1,4,3,4,2,4,2,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13421,2,2007,15,118,-7680,0,0,NA,NA,NA,NA,NA,0,0,0,0,108,10,NA,0,0,0,7798,NA,2,NA,1,1,1,1,1,1,1,1,3,2500,3,NA,2,2,2,2,2,1,4,2,1,NA,NA,254.08,1,1,2,1,1,1,1,2,2,3,4,4,3,4,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,13426,2,2007,21,11964,11952,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,169,NA,0,0,0,12,2,2,NA,1,1,1,1,1,1,1,3,5,850,1,NA,2,2,2,1,2,2,4,2,1,NA,NA,319,1,1,2,1,1,1,1,2,1,3,4,1,4,3,4,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13429,2,2007,12,36858,35074,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,110,NA,0,0,1445,339,2,2,2,1,1,1,1,1,2,1,1,4,2000,2,NA,2,1,2,2,2,2,5,2,1,230,NA,351,1,1,1,1,1,1,1,2,1,2,4,3,3,2,4,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13437,2,2007,6,203,-1181,0,0,NA,NA,NA,NA,NA,0,0,0,0,189,14,NA,0,0,0,1384,NA,2,NA,1,2,1,1,1,1,1,1,4,1700,1,NA,2,2,2,2,3,1,3,2,1,NA,NA,760,1,1,1,1,1,2,1,2,2,3,3,3,3,3,3,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2007,BE,13440,2,2007,34,0,-11,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,11,2,2,2,1,1,1,1,1,3,1,1,2,2500,2,2,2,2,2,2,2,1,2,1,1,511.16,NA,140.1,1,1,1,1,1,1,1,2,1,4,4,3,3,2,1,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,13492,2,2007,22,12717,-1512,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,547,NA,0,0,0,14229,NA,NA,NA,2,1,1,1,1,1,1,1,3,1500,3,NA,2,2,2,1,2,2,6,2,1,375,NA,297,1,1,2,1,1,1,1,2,1,3,3,3,2,4,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2007,BE,13530,2,2007,13,6876,6860,1182,1182,NA,NA,NA,NA,NA,1182,0,0,0,0,1944,NA,0,0,0,16,2,2,NA,1,2,1,1,1,1,1,1,5,1050,1,NA,2,2,2,2,3,1,6,1,1,415,NA,209.17,1,1,2,1,1,1,1,2,1,3,4,NA,4,2,2,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2007,BE,13533,3,2007,14,43929,40578,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,3351,NA,2,NA,1,1,1,1,1,1,1,1,4,NA,3,NA,2,2,2,1,2,1,NA,2,1,NA,NA,601.98,1,1,2,1,1,1,1,2,1,3,3,3,3,4,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13588,2,2007,18,7785,7014,2675,2675,NA,NA,NA,NA,NA,2675,0,0,0,0,2945,NA,0,0,0,772,2,1,NA,1,1,2,1,1,1,1,1,4,2700,1,NA,2,2,2,2,2,1,5,2,1,NA,NA,NA,1,1,2,1,1,1,1,2,1,3,3,3,4,4,4,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,13589,2,2007,11,20745,10173,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,10572,2,2,2,2,1,1,1,1,1,1,1,5,1600,2,NA,2,2,2,1,1,1,5,2,1,232.43,NA,170.69,1,1,2,1,1,1,2,2,1,3,3,3,3,4,2,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,13628,2,2007,9,6117,3597,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,6117,NA,0,0,0,2520,NA,2,NA,1,1,1,1,1,1,2,1,6,700,3,NA,1,1,1,1,1,1,6,1,1,NA,NA,461.85,1,1,2,1,1,1,1,2,2,3,4,3,4,3,3,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,13633,2,2007,19,13958,13674,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,36,NA,0,0,0,284,NA,2,NA,1,1,1,1,1,1,1,1,4,2500,3,NA,2,2,2,1,1,1,NA,2,2,NA,NA,NA,1,1,2,1,1,1,1,2,1,3,3,3,1,2,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13665,2,2007,21,213,-781,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,213,NA,0,0,0,994,2,2,2,1,1,1,1,1,1,1,1,4,2500,3,3,2,1,2,2,2,1,6,2,1,NA,NA,284.7,1,1,2,1,1,1,1,2,1,3,3,4,3,3,4,3,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13666,4,2007,19,7106,7035,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,71,2,2,NA,1,1,1,1,1,1,1,1,6,4000,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,NA,1,1,2,1,1,1,1,2,1,4,3,4,1,3,3,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2007,BE,13684,2,2007,4,12499,12434,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3180,NA,0,0,0,65,2,2,NA,1,1,1,1,1,2,1,1,4,1500,3,NA,2,1,2,2,2,3,4,2,1,NA,NA,228.78,1,1,2,1,1,1,1,2,2,4,4,4,4,2,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13690,2,2007,19,223,-1725,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,223,NA,0,0,250,1697,NA,2,NA,1,1,1,1,1,1,1,1,5,1800,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,206.75,1,1,1,1,1,1,1,2,2,4,4,3,2,1,2,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,13705,2,2007,13,13280,1362,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,16,NA,0,0,0,11918,NA,2,2,1,1,1,1,1,1,1,2,5,3000,3,NA,2,2,2,2,3,2,5,2,1,NA,NA,535.75,1,1,2,1,1,1,1,2,1,3,4,3,2,4,4,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,13717,2,2007,16,22165,10433,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,537,NA,0,0,0,11732,2,2,2,1,1,1,1,1,1,1,1,5,1000,2,NA,2,2,2,2,3,1,6,2,1,NA,NA,428.09,1,1,2,1,1,1,1,2,1,3,3,4,3,3,4,4,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,13728,2,2007,36,17410,7473,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1337,NA,0,0,7453,2484,2,2,NA,1,1,1,1,1,1,1,1,5,4000,1,NA,2,2,2,2,2,1,5,2,2,NA,NA,392.88,1,1,2,1,1,1,1,2,1,2,4,4,2,1,4,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,13772,2,2007,10,23458,21694,0,0,NA,NA,NA,NA,NA,0,0,9515,0,0,0,NA,0,0,0,1765,2,2,NA,2,1,1,1,1,3,1,1,5,1500,1,3,2,2,2,2,NA,3,4,2,1,NA,NA,738.92,1,1,2,1,1,1,1,2,2,3,3,3,3,4,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,13781,2,2007,41,12739,12326,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,91,NA,0,0,0,414,2,2,NA,1,1,1,1,1,3,1,1,4,750,2,NA,2,2,2,2,NA,1,2,2,1,NA,NA,631.85,1,1,2,1,1,1,1,2,1,4,4,2,4,3,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2007,BE,13788,2,2007,5,3216,3197,0,0,NA,NA,NA,NA,NA,0,0,0,0,2474,0,NA,0,0,0,19,NA,2,NA,1,1,1,1,1,1,3,1,3,1000,2,NA,2,2,1,2,1,1,4,2,1,400,NA,631.85,1,1,2,1,1,1,1,2,1,3,4,2,2,4,3,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2007,BE,13802,2,2007,13,32011,14478,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,35,NA,0,0,0,17534,2,2,NA,1,1,1,1,1,1,1,1,4,2000,2,NA,2,2,2,2,1,1,NA,2,1,NA,NA,475.67,1,1,2,1,1,3,1,2,1,3,4,2,1,4,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2007,BE,13829,2,2007,25,15100,15068,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,102,NA,0,0,1,31,2,2,2,1,1,1,1,1,3,1,1,5,2100,2,NA,2,1,2,2,1,2,5,2,2,367,NA,527,1,1,2,1,1,1,1,2,1,4,4,2,2,3,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,13841,2,2007,24,11116,11081,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,353,NA,0,0,0,35,2,2,NA,1,1,1,1,1,1,1,2,5,1000,3,3,2,2,1,2,3,2,4,2,2,NA,NA,862,1,1,2,1,2,1,1,2,1,4,3,4,3,1,4,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13868,2,2007,16,8730,7647,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,1083,NA,2,2,1,2,1,1,1,3,1,1,4,2000,1,NA,2,2,1,2,1,1,4,2,1,NA,NA,583.35,1,2,2,1,1,1,1,2,1,3,3,3,4,3,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2007,BE,13872,2,2007,24,7002,6952,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,499,NA,0,0,0,50,2,2,NA,1,1,1,1,1,3,1,1,4,3000,3,NA,2,2,2,2,2,1,6,2,1,495,NA,454.25,1,1,2,1,1,1,1,2,1,3,4,4,3,4,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,13873,4,2007,12,11035,8552,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,204,NA,0,0,0,2483,2,2,NA,1,1,1,1,1,1,1,3,5,1000,1,NA,2,1,2,1,2,1,6,1,2,350,NA,215.5,1,1,2,1,1,1,1,2,1,4,4,3,3,4,4,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2007,BE,13891,2,2007,8,19197,19168,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3425,NA,0,0,0,28,2,2,NA,1,1,1,1,1,3,1,1,1,1100,3,1,1,2,1,2,2,2,5,1,1,550,NA,476,1,1,2,1,1,1,1,2,1,3,2,3,3,3,3,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2007,BE,13894,2,2007,32,38042,30135,7161,7161,NA,NA,NA,NA,NA,7161,0,0,0,0,7884,NA,0,0,0,7907,2,2,2,1,1,1,1,1,1,1,1,5,2700,3,3,2,2,2,2,1,1,5,1,1,NA,NA,578.93,1,1,2,1,1,1,1,2,1,3,3,4,4,4,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,13921,2,2007,6,323,-1158,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,323,NA,0,0,0,1481,2,2,NA,1,1,1,1,1,1,1,3,4,1700,2,NA,2,2,2,2,1,1,5,2,2,NA,NA,322.45,1,1,2,1,1,1,1,2,1,3,3,2,3,4,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13925,2,2007,5,1132,1108,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1132,NA,0,0,0,24,NA,2,NA,1,1,1,1,1,1,1,1,6,1200,1,NA,2,2,2,2,1,1,5,2,2,NA,NA,577.51,1,1,2,1,1,1,1,2,2,4,3,3,3,3,2,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,13936,2,2007,20,0,-8058,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,8058,2,2,2,1,1,1,1,1,3,1,1,3,1500,3,3,2,2,2,2,2,2,4,1,1,NA,NA,375,1,1,2,1,1,1,1,2,1,4,4,3,4,4,1,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2007,BE,13940,2,2007,10,19336,19191,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,72,NA,0,0,0,144,2,2,NA,1,1,1,1,1,3,3,1,4,1500,3,NA,2,2,2,2,2,1,NA,2,1,NA,NA,960.41,1,1,2,1,1,1,2,2,1,3,3,3,3,4,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13954,2,2007,13,49234,39247,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1448,NA,0,0,0,9987,2,2,NA,1,1,2,1,1,1,1,3,5,1200,1,NA,2,1,2,2,4,1,5,2,1,NA,NA,242.51,1,1,2,1,1,1,1,2,1,3,4,4,2,4,3,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13956,2,2007,16,0,-9219,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,9219,NA,1,2,1,1,1,1,1,3,1,1,4,2600,1,NA,2,1,1,2,1,1,5,2,1,NA,NA,NA,1,1,2,1,1,3,1,2,1,4,3,3,1,1,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,13976,2,2007,8,60,74,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,60,NA,0,0,0,-14,NA,2,NA,1,1,2,1,1,1,1,1,6,1600,1,NA,2,2,1,2,2,1,3,2,1,199.86,NA,407.85,1,1,2,2,1,1,1,2,1,3,3,4,3,3,3,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,13999,2,2007,13,32905,29543,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,93,NA,0,0,0,3362,NA,2,2,2,1,1,1,1,1,1,1,5,1200,3,NA,2,2,1,2,1,2,5,2,1,NA,NA,183.5,1,1,2,1,1,3,1,2,1,3,2,3,3,3,2,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,14007,2,2007,8,23045,16325,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,908,NA,0,0,0,6720,2,2,NA,1,1,1,1,1,1,1,1,4,1500,2,3,1,1,1,2,3,1,6,2,1,795,NA,500,1,1,2,1,1,1,1,2,1,3,4,3,2,3,4,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,14047,2,2007,16,28181,24697,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,910,NA,0,0,0,3484,NA,2,NA,1,1,1,1,1,1,1,1,6,4000,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,428.09,1,1,2,1,1,2,1,2,1,4,3,4,3,NA,4,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,14085,2,2007,20,13584,13588,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,130,NA,0,0,0,-4,NA,2,NA,2,1,1,1,1,1,1,1,4,3500,1,NA,2,1,2,2,3,2,6,2,1,NA,NA,309.51,1,1,2,1,1,1,1,2,2,4,1,3,3,4,4,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,14089,2,2007,17,8240,8116,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,69,NA,0,0,0,124,2,2,2,1,1,2,1,1,3,1,1,5,1500,2,NA,2,2,1,2,1,1,6,2,1,NA,NA,897.44,2,1,2,1,1,3,1,2,1,3,4,4,2,3,3,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,14095,2,2007,16,8903,8915,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,310,NA,0,0,0,-12,NA,2,NA,1,1,1,1,1,3,1,3,4,NA,3,NA,2,2,2,2,1,1,4,2,1,415.17,NA,399.39,1,1,1,1,1,1,1,2,2,4,3,4,2,4,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2007,BE,14119,2,2007,19,13806,13751,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,55,2,2,NA,1,1,1,1,1,1,1,1,5,1000,3,NA,2,2,2,2,1,1,6,2,2,NA,NA,236.85,1,1,2,1,1,1,1,2,1,3,4,3,3,4,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,14138,2,2007,50,21962,8922,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1120,NA,0,0,0,13039,NA,2,NA,1,1,1,1,1,1,1,2,4,3400,1,NA,2,2,2,2,2,1,4,2,1,NA,NA,287.95,1,1,2,1,1,1,1,2,2,3,2,3,1,4,3,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,14164,2,2007,18,3620,12390,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,12,NA,0,0,0,-8770,2,2,2,2,1,2,1,1,1,1,3,1,2200,2,NA,2,2,2,2,2,2,6,1,1,NA,NA,319.14,1,1,2,2,1,1,2,2,1,4,4,3,3,4,3,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,14174,2,2007,13,18656,16523,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,2328,NA,0,0,0,2133,2,2,2,1,1,1,1,1,1,1,1,1,800,2,NA,2,1,2,2,4,1,4,2,1,NA,NA,375.96,1,1,2,1,1,1,1,2,1,4,3,4,2,3,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2007,BE,14179,2,2007,15,35933,22617,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,282,NA,0,0,0,13315,NA,2,2,1,1,1,1,1,1,1,1,6,2000,2,3,2,2,2,2,1,1,4,2,1,NA,NA,873.91,1,1,2,1,1,1,1,2,1,4,3,3,3,2,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,14212,2,2007,25,30269,27275,0,0,NA,NA,NA,NA,NA,0,0,0,0,7188,0,NA,0,0,0,2994,1,2,2,1,1,1,1,1,1,1,1,5,4000,3,NA,2,2,2,2,2,1,3,2,1,NA,NA,428.28,1,1,2,1,1,1,1,2,1,3,4,4,4,3,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,14229,2,2007,19,18314,18191,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,17,NA,0,0,0,123,NA,2,NA,1,1,1,1,1,1,1,3,5,1600,3,NA,2,2,2,2,3,1,4,2,1,1000,NA,696.09,1,1,2,1,1,2,1,2,1,3,3,4,2,4,4,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-3
2007,BE,14265,2,2007,11,7870,7740,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,86,NA,0,0,0,130,NA,2,2,2,1,1,1,1,1,1,1,1,1800,1,NA,2,2,2,2,1,1,6,2,1,375,NA,308.19,1,1,2,1,1,1,1,2,1,3,2,3,4,NA,4,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,14266,2,2007,15,11419,8466,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,2954,2,2,2,2,1,2,1,1,1,1,1,4,1800,2,NA,2,2,2,2,NA,1,4,2,1,NA,NA,404.63,1,1,2,1,1,3,1,2,2,4,1,4,1,4,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,14296,2,2007,37,13022,10119,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,618,NA,0,0,0,2902,2,1,NA,1,1,1,1,1,1,1,1,6,2000,2,1,2,2,2,2,2,1,6,2,1,NA,NA,790.09,1,1,2,1,1,1,1,2,1,4,3,3,1,4,4,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-5
2007,BE,14316,2,2007,15,9437,8214,0,0,NA,NA,NA,NA,NA,0,114,0,0,0,17,NA,0,0,0,1223,2,2,NA,2,2,1,1,1,3,1,1,4,1900,2,3,2,1,1,2,2,2,6,2,2,NA,NA,785,1,1,2,1,1,1,1,2,1,3,2,4,4,3,2,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-2
2007,BE,14322,2,2007,9,53852,40857,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,9891,NA,0,0,0,12995,2,2,2,1,1,1,1,1,1,1,1,5,2500,1,NA,2,1,2,1,2,1,6,2,1,NA,NA,516.41,1,1,2,1,1,1,1,2,1,4,4,3,NA,2,3,3,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-1
2007,BE,14328,2,2007,7,45581,67845,0,0,NA,NA,NA,NA,NA,0,0,0,0,14189,889,NA,0,0,0,-22264,2,2,2,1,1,1,1,1,1,1,1,5,2500,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,464.5,1,1,2,1,1,1,1,2,1,4,4,1,4,2,3,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,14341,2,2007,7,24247,7768,0,0,NA,NA,NA,NA,NA,0,0,0,0,2785,211,NA,0,0,0,16479,2,2,NA,1,1,2,1,1,1,1,1,6,1340,2,NA,2,2,2,2,1,1,5,2,1,1000,NA,659.95,1,1,2,1,1,1,1,2,2,4,4,NA,4,3,4,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,14342,4,2007,12,13237,12447,0,0,NA,NA,NA,NA,NA,0,0,0,0,905,0,NA,0,0,0,790,NA,2,2,2,1,1,1,1,1,1,1,5,3400,3,NA,2,2,2,1,NA,1,6,2,1,800,NA,330.45,1,1,2,1,1,1,1,2,1,3,4,4,2,4,4,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,14347,2,2007,19,24481,-1868,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,225,NA,0,0,0,26349,NA,2,2,1,1,1,1,1,1,1,1,5,NA,1,NA,2,1,2,1,1,1,6,2,1,NA,NA,291.92,1,1,1,1,1,1,1,2,1,3,4,4,2,3,3,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-4
2007,BE,14353,2,2007,19,7932,6601,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,31,NA,0,0,723,607,2,2,NA,1,1,1,1,1,1,1,3,5,1250,2,NA,2,1,2,2,NA,1,6,2,1,NA,NA,536.4,1,1,2,1,1,3,2,2,1,3,4,2,3,2,4,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE21,BE21-1
