HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,DB040,NR_ITW
2011,RO,37311,2,2011,12,553,551,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2,NA,NA,3,NA,1,1,2,1,1,2,2,3,2,207.73,2,NA,2,2,2,2,1,1,3,1,1,NA,118.7,59.35,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,37313,2,2011,15,3272,2982,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,290,0,NA,0,NA,NA,2,NA,2,1,2,1,1,1,1,2,3,635.06,1,NA,2,1,2,2,4,1,4,1,1,NA,71.22,113.95,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,37326,2,2011,25,1535,1515,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,20,NA,NA,3,NA,1,1,2,1,1,2,1,1,3,563.84,3,NA,2,1,2,2,1,1,3,1,1,NA,213.67,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,37364,2,2011,18,1915,1908,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,5,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,2,1,771.57,3,NA,2,1,2,2,4,1,2,2,2,NA,142.44,70.03,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,37366,2,2011,40,2723,1427,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,34,NA,0,1296,0,NA,0,NA,NA,3,3,1,1,1,1,1,1,1,1,4,771.57,1,NA,2,2,2,1,4,1,2,2,1,NA,296.76,166.18,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,37413,2,2011,14,1046,1028,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,17,NA,NA,3,NA,1,2,2,1,1,1,1,1,1,563.84,1,NA,2,2,2,2,1,3,4,2,1,NA,71.22,166.18,0,3,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-1
2011,RO,37452,2,2011,30,3359,3336,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,1,NA,2,2,2,1,1,1,1,3,2,397.65,1,NA,2,2,1,1,4,1,2,2,1,NA,130.57,0,0,3,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,37459,2,2011,15,2169,2145,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,2,NA,2,1,1,1,1,2,1,1,1,397.65,1,3,2,1,2,2,4,1,4,2,1,NA,83.09,83.09,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,37462,2,2011,25,1864,1641,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,7,0,NA,216,NA,NA,2,NA,2,1,2,1,1,3,1,1,1,160.25,1,NA,2,1,2,2,4,1,3,2,2,NA,11.87,0,0,3,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,37472,2,2011,18,1990,1974,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,54,0,0,NA,0,NA,0,17,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,1,2,118.7,2,NA,2,2,2,2,1,1,6,2,1,NA,94.96,23.74,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,37495,2,2011,25,2419,1365,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,172,0,0,NA,0,NA,0,1054,0,NA,0,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,771.57,2,NA,1,2,1,2,4,1,3,2,1,NA,94.96,118.7,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,37516,2,2011,15,1114,1111,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,90,NA,0,NA,0,3,0,NA,0,NA,NA,1,NA,2,1,1,1,1,1,1,2,3,356.11,1,NA,2,2,2,2,3,1,4,1,1,NA,NA,24.22,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,37568,2,2011,20,1201,1191,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,56,NA,0,NA,0,2,8,NA,0,NA,NA,3,NA,2,1,1,1,1,2,1,1,3,504.49,1,NA,2,2,2,2,4,1,2,2,1,NA,59.35,83.09,0,3,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,37571,2,2011,30,1757,1490,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,91,NA,0,NA,0,267,0,NA,0,NA,NA,3,NA,1,1,2,1,1,3,1,2,2,207.73,1,NA,2,2,2,2,1,1,4,2,1,NA,47.48,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,37575,2,2011,15,3833,3801,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,701,NA,0,NA,0,1,0,NA,31,NA,NA,3,3,1,1,1,1,1,1,1,1,5,771.57,1,2,1,2,2,2,4,1,3,2,1,NA,47.48,113.95,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,37603,2,2011,20,1181,925,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35,0,150,NA,0,NA,0,256,0,NA,0,NA,NA,3,NA,2,2,2,1,1,1,2,1,3,207.73,2,NA,2,1,2,2,1,1,2,2,1,NA,83.09,47.48,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,37632,2,2011,25,1261,1227,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23,0,0,NA,0,NA,0,34,0,NA,0,NA,NA,3,NA,2,2,2,1,1,1,1,2,4,397.65,1,NA,2,2,2,2,1,1,4,2,1,NA,166.18,59.35,10.45,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,37670,NA,2011,19,1170,1162,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,NA,0,NA,0,8,0,NA,0,NA,NA,2,NA,2,1,2,1,1,2,2,1,1,563.84,2,1,2,2,2,2,1,1,3,2,1,NA,237.41,87.84,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,37682,2,2011,10,2533,2263,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14,0,0,NA,0,NA,0,270,0,NA,0,NA,NA,3,NA,2,2,2,1,1,1,1,2,2,771.57,1,NA,2,2,2,2,1,1,4,2,1,NA,94.96,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,37704,2,2011,30,0,-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,19,0,NA,0,NA,NA,3,NA,2,1,2,1,1,1,2,3,4,445.14,1,NA,2,2,1,2,4,1,2,2,1,NA,118.7,154.31,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,37726,2,2011,24,228,201,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,27,0,NA,0,NA,NA,3,3,2,1,1,1,1,3,1,2,6,771.57,2,NA,2,2,2,2,1,1,3,2,1,NA,284.89,118.7,0,3,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,37729,2,2011,15,1557,833,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,723,0,NA,0,NA,NA,3,NA,2,1,1,1,1,2,3,2,3,397.65,1,NA,2,2,2,1,3,1,3,2,1,NA,35.61,0,0,3,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,37739,2,2011,20,2383,2365,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,18,0,NA,0,NA,NA,3,NA,2,1,2,1,1,1,1,2,2,682.54,2,NA,2,1,2,1,1,5,3,2,1,NA,106.83,118.7,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,37756,2,2011,30,4806,4772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,33,0,NA,0,NA,NA,2,NA,2,2,2,1,1,1,1,2,2,142.44,2,NA,2,1,2,2,1,2,3,2,1,NA,237.41,83.09,0,3,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,37799,2,2011,20,0,-4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,4,NA,NA,3,NA,2,2,1,1,1,3,1,2,3,682.54,1,NA,2,2,1,2,4,1,2,2,1,NA,18.99,0,0,3,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,37820,2,2011,18,3289,1388,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1901,0,NA,0,NA,NA,2,NA,1,1,1,1,1,2,1,1,4,682.54,1,NA,2,2,2,1,3,2,2,2,2,NA,379.85,0,0,3,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-1
2011,RO,37862,2,2011,45,3592,1919,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1673,0,NA,0,NA,NA,3,2,2,1,2,1,1,2,1,3,1,326.43,2,NA,2,1,2,2,1,1,3,2,1,NA,94.96,0,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,37885,2,2011,15,1328,1314,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,149,0,0,NA,0,NA,0,3,11,NA,0,NA,NA,3,NA,2,1,1,1,1,1,1,3,4,682.54,2,NA,2,2,2,2,1,1,2,1,1,NA,18.99,0,0,3,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,37893,2,2011,22,26,-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15,0,11,NA,0,NA,0,1,0,NA,45,NA,NA,3,NA,1,1,2,1,1,3,2,3,2,771.57,1,1,2,1,2,2,1,1,3,2,1,NA,23.74,0,0,3,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,37897,2,2011,20,3051,3050,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,0,NA,3,3,1,1,1,2,1,1,3,1,2,4,445.14,2,2,2,2,2,2,4,1,2,2,1,NA,189.92,61.73,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,37921,2,2011,25,1954,1931,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,1,3,2,1,2,2,1,1,1,2,2,397.65,1,NA,2,2,1,2,4,1,3,2,1,NA,NA,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-1
2011,RO,37975,2,2011,40,0,-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,2,0,NA,8,NA,NA,3,NA,2,1,1,1,1,1,2,2,3,771.57,1,NA,2,1,1,2,4,1,3,1,1,NA,94.96,23.74,0,3,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,37991,2,2011,30,5549,5522,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,175,0,0,NA,0,NA,0,3,0,NA,23,NA,NA,3,3,1,1,1,1,1,1,1,1,3,771.57,2,NA,2,2,2,2,4,1,3,2,1,NA,296.76,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38001,2,2011,45,368,345,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,3,NA,2,1,1,1,1,3,2,3,2,326.43,2,NA,2,2,2,2,3,1,1,2,1,NA,189.92,118.7,0,3,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,38008,2,2011,30,1682,1671,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,11,0,NA,0,NA,NA,3,3,2,2,2,1,1,3,1,1,3,771.57,2,NA,2,2,2,2,4,1,2,2,1,NA,142.44,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,38036,2,2011,20,5882,5678,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,183,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,2,2,771.57,2,NA,2,2,1,2,1,1,3,1,2,NA,106.83,0,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,38047,2,2011,20,1082,1082,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,109,NA,0,NA,0,0,0,NA,0,NA,NA,2,NA,1,2,1,1,1,1,1,3,5,712.22,2,NA,2,2,2,1,3,1,2,2,2,NA,118.7,0,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38099,2,2011,30,2423,2393,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,93,0,0,NA,0,NA,0,30,0,NA,0,NA,NA,3,1,2,1,2,3,1,1,1,3,4,445.14,2,NA,2,2,2,2,1,1,4,2,1,NA,71.22,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,38113,2,2011,20,1342,1321,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,21,NA,NA,3,NA,2,1,2,1,1,1,1,2,3,771.57,1,NA,2,1,2,2,1,5,2,2,1,NA,23.74,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,38115,2,2011,11,1252,1219,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,4,0,NA,29,NA,NA,3,NA,2,1,1,1,1,1,1,1,1,771.57,2,1,1,2,2,1,1,1,1,2,1,NA,142.44,35.61,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,38137,2,2011,60,5964,5622,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,342,0,NA,0,NA,NA,3,3,1,1,1,1,1,1,1,1,2,445.14,3,2,2,2,2,2,4,1,3,2,1,NA,118.7,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,38175,2,2011,28,1868,1848,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,0,NA,0,NA,NA,3,NA,1,1,2,1,1,1,1,2,1,635.06,1,NA,2,2,2,2,4,1,2,2,2,NA,23.74,23.74,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38185,2,2011,26,1363,1171,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,192,0,NA,0,NA,NA,3,3,2,1,1,1,1,1,1,1,3,189.92,2,NA,2,1,2,1,4,1,5,2,1,NA,11.87,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38194,2,2011,15,3989,3306,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,683,0,NA,0,NA,NA,3,NA,2,1,2,1,1,1,1,2,2,635.06,2,2,2,2,2,1,1,1,2,2,1,NA,189.92,0,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,38221,2,2011,22,1854,1827,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,27,0,NA,0,NA,NA,3,NA,2,2,2,1,1,1,1,3,3,771.57,1,2,2,2,2,2,1,1,2,2,1,NA,23.74,118.7,0,3,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,38252,2,2011,30,31,-339,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,0,0,NA,0,NA,0,370,0,NA,0,NA,NA,3,NA,2,1,2,1,1,2,1,3,3,771.57,2,2,2,2,2,2,1,1,4,2,1,NA,71.22,111.58,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,38278,2,2011,30,1552,1539,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,65,0,0,NA,0,NA,0,13,0,NA,0,NA,NA,3,2,2,1,2,1,1,1,1,1,4,207.73,2,2,2,2,2,2,1,1,2,1,1,NA,118.7,83.09,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,38304,2,2011,20,2110,2099,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,11,0,NA,0,NA,NA,3,NA,2,1,2,1,1,2,1,2,2,504.49,2,NA,2,1,1,2,4,1,2,1,1,NA,142.44,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38317,2,2011,25,1658,1338,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,277,0,0,NA,0,NA,0,320,0,NA,0,NA,NA,3,3,2,2,2,1,1,1,1,2,3,949.62,1,NA,2,2,2,2,1,1,1,2,1,NA,94.96,54.6,0,3,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,38323,2,2011,10,251,227,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,24,0,NA,0,NA,NA,3,NA,2,2,2,1,1,1,1,2,3,326.43,2,1,1,2,2,2,3,3,3,2,1,NA,71.22,52.23,0,3,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,38390,2,2011,15,1268,1240,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,129,0,0,NA,0,NA,0,29,0,NA,0,NA,NA,3,NA,2,2,1,1,1,1,1,2,2,397.65,1,NA,2,1,2,2,4,1,5,2,1,NA,118.7,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,38394,2,2011,25,2857,2856,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,206,0,992,NA,0,NA,0,1,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,3,4,949.62,1,NA,2,2,2,1,1,5,2,2,2,NA,189.92,118.7,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38438,2,2011,40,928,908,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,20,0,NA,0,NA,NA,3,1,2,2,1,1,1,2,2,2,3,712.22,2,NA,2,2,2,2,4,1,2,2,1,NA,47.48,118.7,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,38459,2,2011,15,5489,5365,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,11,0,NA,113,NA,NA,2,NA,2,2,1,1,1,1,1,1,2,1187.03,1,2,2,1,2,2,1,1,3,2,2,NA,94.96,118.7,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38477,2,2011,25,0,-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,10,0,NA,0,NA,NA,3,1,2,1,1,1,1,1,1,2,5,682.54,1,NA,2,2,2,2,1,1,3,2,1,NA,189.92,94.96,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,38481,2,2011,25,1557,1528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,44,0,0,NA,0,NA,0,29,0,NA,0,NA,NA,3,NA,2,1,2,1,1,1,1,3,2,504.49,1,NA,1,1,2,2,4,1,4,1,1,NA,118.7,0,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38504,2,2011,20,6143,3928,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,2215,0,NA,0,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,445.14,1,NA,2,2,1,2,4,1,3,2,1,NA,118.7,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,38542,2,2011,20,1636,1527,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,41,0,0,NA,0,NA,0,3,0,NA,106,NA,NA,2,NA,2,1,1,1,1,3,1,2,3,563.84,2,NA,2,2,2,1,4,1,2,2,1,NA,178.05,0,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,38566,2,2011,23,1549,1529,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,201,131,0,0,NA,0,NA,0,20,0,NA,0,NA,NA,3,NA,2,1,1,1,1,3,2,2,1,397.65,1,NA,2,2,2,2,4,1,2,2,1,NA,94.96,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,38567,2,2011,20,1098,1095,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,3,0,NA,0,NA,NA,3,3,2,1,1,1,1,1,1,2,2,326.43,2,NA,2,1,2,2,1,2,2,2,1,NA,71.22,0,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,38601,2,2011,15,889,879,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,0,0,NA,0,NA,0,11,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,1,2,267.08,1,NA,2,1,2,2,1,1,3,2,1,NA,118.7,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-1
2011,RO,38605,2,2011,23,2215,2193,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,22,0,NA,0,NA,NA,1,NA,2,1,2,1,1,1,3,2,3,563.84,1,NA,2,2,2,2,1,1,3,2,2,NA,23.74,71.22,0,3,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38609,2,2011,35,4751,4727,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,24,0,NA,0,NA,NA,2,NA,2,2,2,1,1,2,1,2,1,682.54,3,2,2,1,2,2,1,5,3,2,1,NA,379.85,71.22,0,3,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,38646,2,2011,24,1181,989,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,5,0,NA,187,NA,NA,3,NA,2,1,1,1,1,2,1,2,4,326.43,1,NA,2,2,2,2,1,1,2,1,1,NA,35.61,0,0,3,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38657,2,2011,20,1550,1543,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,7,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,1,1,712.22,3,NA,2,2,2,2,4,1,2,2,1,NA,189.92,44.16,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,38676,2,2011,30,1971,1961,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,1,NA,9,NA,NA,3,3,2,2,1,1,1,1,1,1,4,830.92,1,NA,2,2,2,1,1,1,2,2,2,NA,NA,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38689,2,2011,15,4207,4197,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,10,0,NA,0,NA,NA,2,NA,2,2,1,1,1,3,1,2,3,682.54,2,1,2,1,2,1,1,1,2,2,1,NA,94.96,71.22,0,3,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,38690,2,2011,30,2166,2156,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,83,0,0,NA,0,NA,0,10,0,NA,0,NA,NA,3,3,2,1,1,3,1,2,1,1,2,89.03,1,NA,2,2,2,2,1,1,2,1,1,NA,59.35,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-1
2011,RO,38701,2,2011,30,5898,5548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,350,0,NA,0,NA,NA,3,3,2,1,1,1,1,1,1,3,3,771.57,1,NA,2,1,2,1,4,1,3,2,1,NA,94.96,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-5
2011,RO,38707,2,2011,28,4405,3542,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1984,NA,0,NA,0,863,0,NA,0,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,771.57,3,2,1,2,2,2,4,1,2,2,1,NA,296.76,0,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,38714,2,2011,10,1393,1088,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,305,0,NA,0,NA,NA,3,NA,2,2,1,1,1,2,1,1,2,771.57,3,NA,2,2,2,2,1,1,6,2,2,NA,47.48,83.09,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,38715,2,2011,30,41,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,30,0,NA,0,NA,NA,3,NA,1,1,1,2,1,1,1,1,3,397.65,1,2,2,2,1,2,1,1,2,2,2,NA,71.22,0,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-3
2011,RO,38716,2,2011,55,2073,2059,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,14,0,NA,0,NA,NA,3,3,2,1,2,1,1,3,1,2,3,771.57,2,NA,2,2,2,2,1,1,2,2,1,NA,59.35,66.47,0,1,1,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-4
2011,RO,38731,2,2011,25,2504,2437,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,67,0,NA,0,NA,3,3,NA,1,2,2,1,1,3,1,3,3,682.54,1,2,2,1,2,2,1,3,2,2,1,NA,35.61,0,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-2
2011,RO,38738,2,2011,30,1600,1596,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,4,0,NA,0,NA,NA,3,NA,2,1,1,1,1,2,1,1,1,445.14,1,NA,2,1,2,1,1,1,2,2,1,NA,47.48,71.22,0,1,3,NA,1,1,NA,NA,NA,NA,NA,RO21,RO21-1
