HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,DB040,NR_ITW
2011,BE,27319,2,2011,35,26020,23925,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,345,NA,0,0,0,NA,2096,NA,3,3,NA,1,1,1,1,1,1,1,1,6,4000,2,NA,2,2,2,1,3,2,4,2,1,640,NA,333.09,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-5
2011,BE,27321,2,2011,51,7230,7098,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,326,NA,0,0,19,NA,113,NA,3,3,NA,1,1,1,1,1,1,1,1,1,2500,3,1,2,2,2,1,1,3,6,2,1,805,NA,621.94,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-5
2011,BE,27324,1,2011,11,43089,41002,6973,6973,NA,NA,NA,NA,NA,NA,NA,NA,6973,0,0,0,0,NA,145,NA,0,0,853,NA,1233,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,NA,3,NA,2,2,1,2,4,1,4,2,1,NA,NA,464.67,214,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,27338,2,2011,11,28989,26579,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,116,NA,0,0,0,NA,2410,NA,NA,3,NA,1,1,1,1,3,1,1,1,6,1200,2,NA,2,2,2,1,1,2,4,2,1,NA,NA,716.67,1400,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,27359,2,2011,11,18548,544,2264,2264,NA,NA,NA,NA,NA,NA,NA,NA,2264,0,0,0,0,NA,494,NA,0,0,0,NA,18004,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,2700,3,1,2,2,2,1,2,3,4,2,1,NA,NA,314.99,800,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27417,2,2011,18,43536,43068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,285,NA,0,0,0,NA,469,NA,2,3,NA,1,1,1,1,1,1,1,1,6,3000,1,NA,2,2,2,2,2,1,6,2,1,NA,NA,464.67,832,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27427,1,2011,21,53155,54873,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,72,NA,0,0,0,NA,-1717,NA,NA,3,3,2,1,2,1,1,2,1,3,5,1340,1,NA,2,2,2,2,3,1,4,2,1,NA,NA,391,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27434,2,2011,20,50744,46892,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2071,0,0,1997,NA,0,NA,0,0,0,NA,3852,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,5750,2,1,1,1,2,2,1,1,6,2,1,NA,NA,1206.39,1290,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27460,2,2011,28,25235,25184,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,118,NA,0,0,0,NA,51,NA,3,3,NA,1,1,1,1,1,1,1,1,5,2000,1,NA,2,2,2,2,3,2,5,2,1,NA,NA,366.5,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27462,2,2011,44,45053,22756,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,420,NA,0,0,0,NA,22298,NA,NA,3,NA,1,1,1,1,3,1,1,1,6,3000,2,NA,2,2,2,1,2,2,3,2,1,NA,NA,431,0,1,1,NA,2,1.3,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27495,2,2011,12,64831,45964,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1117,NA,0,0,0,NA,18868,NA,3,3,NA,1,1,1,1,3,1,1,3,6,3000,2,NA,2,2,2,1,3,2,4,2,1,NA,NA,716.67,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,27516,2,2011,21,118500,106870,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,86,NA,0,0,0,NA,11630,NA,NA,3,NA,1,1,2,1,1,1,1,1,3,2500,2,NA,2,2,2,1,4,3,6,1,1,NA,NA,464.67,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-5
2011,BE,27528,3,2011,29,29703,29604,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,28,NA,0,0,0,NA,99,NA,2,3,1,2,1,2,1,1,1,1,1,4,2000,3,NA,2,2,2,2,4,3,5,1,1,NA,NA,240.5,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27539,2,2011,22,56615,46417,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,479,NA,0,0,353,NA,9846,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,1500,3,3,2,2,2,2,1,2,6,2,1,NA,NA,658.25,233,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-5
2011,BE,27540,2,2011,12,32987,32940,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,135,NA,0,0,0,NA,46,NA,NA,2,3,1,1,1,1,1,1,1,1,6,2000,1,NA,2,2,2,2,2,1,4,2,2,NA,NA,737,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27542,2,2011,16,26599,26161,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,202,NA,0,0,0,NA,437,NA,NA,3,NA,2,1,1,1,1,1,1,3,5,1750,3,NA,2,2,2,2,2,2,6,2,1,845,NA,1402,500,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27571,1,2011,23,51211,43278,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,195,NA,0,0,0,NA,7934,NA,3,3,NA,1,1,2,1,1,1,1,1,6,2000,2,NA,1,2,2,2,3,2,4,2,1,NA,NA,364.67,1450,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27588,1,2011,15,32714,28185,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,694,NA,0,0,0,NA,4529,NA,3,3,NA,2,1,1,1,1,1,1,1,1,2000,1,NA,2,2,1,2,2,2,6,1,1,NA,NA,424.5,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,27609,2,2011,26,46330,26176,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,106,NA,0,0,0,NA,20155,NA,3,3,NA,1,1,1,1,1,1,1,1,3,1800,3,NA,2,2,1,2,1,2,5,2,1,750,NA,546.54,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27624,1,2011,53,45047,32330,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1394,NA,0,0,0,NA,12717,NA,3,3,NA,2,1,1,1,1,1,1,3,5,4500,3,NA,2,2,2,2,3,2,6,2,1,NA,NA,664,1050,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27629,1,2011,29,52516,55527,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1340,0,0,20102,NA,120,NA,0,0,0,NA,-3011,NA,NA,3,NA,1,1,1,1,1,1,1,1,3,5000,3,3,2,2,2,2,4,3,6,2,1,NA,NA,2562.5,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27649,1,2011,22,36943,35462,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,218,NA,0,0,0,NA,1480,NA,3,3,NA,1,1,1,1,1,1,1,1,3,2000,2,1,2,2,2,2,NA,1,6,2,1,650,NA,453.81,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27650,3,2011,28,62602,53908,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,48,NA,0,0,0,NA,8694,NA,3,3,NA,1,1,1,1,1,1,1,1,6,8000,3,NA,1,2,2,2,4,3,6,2,1,NA,NA,546.54,670,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27683,2,2011,15,12055,19488,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1101,NA,0,0,0,NA,-7433,NA,NA,3,NA,1,1,1,1,1,1,1,1,1,2900,3,3,2,2,2,2,2,1,6,2,1,NA,NA,599.67,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27688,2,2011,54,23089,20999,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,338,NA,0,0,0,NA,2090,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,4500,3,NA,2,2,1,1,4,2,5,2,1,NA,NA,664,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,27689,2,2011,32,29466,16007,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,230,NA,0,0,0,NA,13458,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,2700,2,NA,2,2,2,2,2,2,4,2,1,262.39,NA,376.75,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27700,2,2011,27,48663,52656,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,290,NA,0,0,0,NA,-3993,NA,3,3,NA,1,1,2,1,1,1,1,1,3,3000,1,NA,2,2,2,1,1,3,6,2,1,NA,NA,357.83,1500,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,27730,1,2011,8,20262,14964,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,516,NA,0,0,0,NA,5298,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,2500,1,NA,1,2,1,2,2,1,6,2,1,NA,NA,420.7,721,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27738,1,2011,13,46269,46222,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,47,NA,3,3,NA,1,1,1,1,1,1,1,1,5,2900,3,NA,2,2,2,2,1,2,4,2,1,NA,NA,325.69,549.72,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-1
2011,BE,27742,3,2011,11,110253,99087,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12936,0,0,2110,NA,0,NA,0,0,0,NA,11166,NA,3,3,NA,1,1,1,1,1,1,1,2,6,2000,3,NA,2,1,2,2,1,2,5,2,1,NA,NA,2718,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27744,2,2011,20,26867,17016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1239,NA,0,0,0,NA,9851,NA,3,3,NA,2,1,1,1,1,1,1,1,5,2900,3,NA,1,2,2,2,1,2,6,2,1,NA,NA,325.69,549.72,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-5
2011,BE,27748,3,2011,8,103078,86820,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,246,NA,0,0,0,NA,16258,NA,NA,3,3,1,1,1,1,1,1,1,1,3,3000,3,NA,2,2,2,2,4,2,6,1,1,NA,NA,502.09,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27781,2,2011,7,25096,22419,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2457,0,0,0,NA,53,NA,0,0,0,NA,2677,NA,3,3,NA,1,1,1,1,1,1,1,1,6,6300,1,NA,1,2,2,1,2,1,6,2,1,NA,NA,624.67,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-1
2011,BE,27797,1,2011,7,31347,-39317,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,43,NA,0,0,0,NA,70665,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,1800,3,NA,2,2,1,1,3,2,6,2,1,NA,NA,857.66,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27821,2,2011,9,60581,36767,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,779,NA,0,0,0,NA,23815,NA,NA,3,NA,1,1,1,1,1,1,1,1,3,3000,2,NA,2,2,1,2,1,3,3,2,1,NA,NA,777.95,949,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,27830,2,2011,23,89862,77870,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,95,NA,0,0,0,NA,11993,NA,NA,3,NA,1,1,1,1,1,3,1,1,1,3500,1,NA,2,2,2,2,1,2,6,2,1,NA,NA,445.01,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27832,2,2011,34,52800,52443,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,218,NA,0,0,0,NA,358,NA,3,3,NA,1,1,2,1,1,1,1,1,6,3000,1,NA,2,2,2,2,2,1,4,2,1,NA,NA,1063.93,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27837,1,2011,21,24984,24166,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,33,NA,0,0,0,NA,818,NA,3,3,NA,1,1,2,1,1,1,1,1,5,3000,2,NA,2,2,2,2,4,3,6,2,1,NA,NA,296.06,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,27856,2,2011,30,12147,-11581,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,21595,NA,2133,NA,NA,3,NA,1,1,1,1,1,1,1,1,1,3000,1,1,2,2,2,2,2,1,6,2,1,NA,NA,559.36,400,1,1,NA,2,1.3,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,27857,2,2011,20,52745,64088,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-11344,NA,NA,3,NA,1,1,1,1,3,1,1,1,4,3700,1,NA,2,2,2,2,4,2,6,2,1,NA,NA,433.79,666,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,27888,2,2011,24,94136,70697,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1288,NA,0,0,0,NA,23439,NA,NA,3,NA,1,1,1,1,3,1,1,1,5,2222,1,NA,2,2,2,1,4,1,4,2,1,NA,NA,606.47,646,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,27908,3,2011,24,38106,23091,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,396,NA,0,0,0,NA,15015,NA,NA,3,NA,1,1,1,1,1,1,1,3,3,2000,1,NA,2,2,1,2,2,1,6,2,1,NA,NA,857.66,1378,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27912,2,2011,33,54181,28552,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,86,NA,0,0,0,NA,25629,NA,3,3,NA,2,1,1,1,1,1,1,2,6,5000,1,2,2,1,2,1,1,2,6,2,1,NA,NA,283.08,670,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-5
2011,BE,27954,3,2011,10,1828,-19460,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1828,NA,0,0,0,NA,21288,NA,1,3,NA,1,1,2,1,1,1,1,1,3,4000,3,NA,2,2,2,2,4,3,5,1,1,NA,NA,746,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27959,2,2011,21,82551,80377,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3935,NA,0,0,0,NA,2174,NA,3,3,NA,1,1,1,1,1,1,1,1,6,3000,1,NA,2,2,2,2,2,2,4,2,1,NA,NA,158.15,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,27963,2,2011,23,25534,10773,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,206,NA,0,0,0,NA,14761,NA,3,3,3,1,1,1,1,1,1,1,1,4,1800,2,NA,2,2,2,2,3,1,6,2,1,NA,NA,664,1450,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-1
2011,BE,27964,2,2011,24,16530,13002,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1187,NA,0,0,0,NA,3528,NA,3,3,NA,2,2,1,1,1,1,1,1,3,3000,3,NA,2,2,2,1,3,4,6,2,1,NA,NA,600.72,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,28004,2,2011,32,65931,27172,8912,8912,NA,NA,NA,NA,NA,NA,NA,NA,8912,0,0,0,0,NA,186,NA,0,0,0,NA,38759,NA,3,3,NA,1,1,1,1,1,1,1,1,5,3500,3,NA,2,2,1,2,2,2,6,2,1,NA,NA,777.95,832,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,28005,2,2011,24,87759,81726,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1121,NA,0,0,0,NA,6033,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,2900,2,3,2,2,2,2,4,2,5,2,1,NA,NA,158.83,800,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,28008,2,2011,36,23797,17153,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2037,NA,0,0,0,NA,6644,NA,3,3,NA,1,1,1,1,1,1,1,3,6,1200,1,NA,2,2,2,1,1,1,6,2,1,NA,NA,641.3,1400,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,28038,1,2011,27,84456,66725,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,17731,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,1200,1,NA,2,2,2,2,3,1,6,2,1,NA,NA,716.67,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,28053,2,2011,20,6867,6517,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,484,NA,0,0,0,NA,350,NA,2,3,3,1,1,1,1,1,1,1,1,2,2500,2,NA,2,1,2,2,2,1,4,1,1,NA,NA,181.67,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-1
2011,BE,28054,2,2011,14,26861,27873,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-1012,NA,3,3,NA,2,1,1,1,1,1,1,3,5,2000,1,NA,1,2,2,2,1,2,5,2,1,NA,NA,929.25,112,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,28056,1,2011,18,121837,116880,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,166,NA,0,0,0,NA,4958,NA,NA,3,3,1,1,1,1,1,1,1,3,4,3000,1,NA,2,2,1,2,1,1,5,2,1,NA,NA,364.67,693,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,28066,2,2011,12,49121,48713,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2933,0,0,0,NA,0,NA,0,0,0,NA,408,NA,3,3,3,1,1,1,1,1,1,1,1,6,2222,1,1,2,2,2,2,1,2,6,2,1,NA,NA,433.79,646,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-1
2011,BE,28072,1,2011,13,32883,24891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,192,NA,0,0,0,NA,7992,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,3700,NA,NA,2,2,2,1,2,1,3,2,1,NA,NA,406,392,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,28090,2,2011,29,68236,58303,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,510,NA,0,0,0,NA,9933,NA,3,3,NA,1,1,1,1,1,1,1,1,4,3800,3,NA,2,2,2,2,1,1,6,1,1,NA,NA,691.62,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-5
2011,BE,28093,2,2011,7,53792,53213,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,129,NA,0,0,0,NA,579,NA,3,3,NA,1,1,1,1,1,1,1,1,5,3500,3,NA,2,2,2,2,1,1,6,1,1,NA,NA,158.83,122.16,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,28126,1,2011,19,34808,38366,10287,10287,NA,NA,NA,NA,NA,NA,NA,NA,10287,0,0,0,0,NA,214,NA,0,0,0,NA,-3558,NA,NA,3,3,1,1,1,1,1,1,1,1,5,1519,3,NA,2,2,2,2,2,2,6,2,1,NA,NA,158.83,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-5
2011,BE,28154,2,2011,35,112,-9859,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,112,NA,0,0,0,NA,9971,NA,NA,3,NA,1,1,1,1,1,1,3,1,4,6000,1,NA,2,2,2,2,1,1,6,2,1,NA,NA,1533.4,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-5
2011,BE,28163,2,2011,52,57989,38051,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,544,NA,0,0,0,NA,19938,NA,3,3,NA,1,1,1,1,1,1,1,1,3,3000,2,NA,2,2,2,2,4,1,5,2,1,NA,NA,857.66,670,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,28171,3,2011,15,229036,165356,82825,82825,NA,NA,NA,NA,NA,NA,NA,NA,82825,0,0,0,0,NA,1726,NA,0,0,14969,NA,48711,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,3700,3,NA,2,2,2,1,1,2,4,2,1,NA,NA,312.43,1400,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-1
2011,BE,28175,1,2011,12,4293,3063,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1230,NA,3,2,NA,1,1,1,1,1,3,1,3,3,3200,3,NA,2,1,2,2,1,2,5,2,1,345,NA,605,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,28178,2,2011,36,18122,18047,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,545,NA,0,0,0,NA,75,NA,3,3,3,1,1,1,1,1,1,1,1,5,4500,3,NA,2,2,2,2,2,2,6,2,1,NA,NA,296,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,28199,2,2011,17,21379,21300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,6744,0,0,0,NA,146,NA,0,0,0,NA,79,NA,NA,3,3,1,1,1,1,1,1,1,1,5,8000,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,254.71,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,28214,2,2011,16,34112,28181,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,153,NA,0,0,0,NA,5931,NA,NA,3,NA,1,1,1,1,1,1,1,2,3,2700,3,3,2,1,2,2,3,1,6,2,1,855,NA,608.96,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,28215,1,2011,10,23276,451,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,704,NA,0,0,0,NA,22824,NA,3,3,NA,1,1,1,1,3,1,1,1,4,3700,2,NA,2,2,2,2,4,2,4,2,1,NA,NA,1183.87,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,28248,1,2011,15,40877,27699,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,464,NA,0,0,0,NA,13177,NA,3,3,3,1,1,1,1,1,1,1,1,5,8000,3,NA,2,1,2,2,1,1,6,2,1,NA,NA,559.75,1975,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,28256,2,2011,30,10104,8744,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,280,NA,0,0,0,NA,1361,NA,3,3,NA,1,1,2,1,1,1,1,1,4,1750,3,2,1,2,2,2,1,3,6,2,1,NA,NA,903.1,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,28296,1,2011,45,35243,35103,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,5901,0,0,0,NA,0,NA,0,0,0,NA,140,NA,3,3,NA,1,1,1,1,1,1,1,1,6,2000,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,641.3,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-3
2011,BE,28308,2,2011,15,27159,27104,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,309,NA,0,0,0,NA,55,NA,3,3,NA,1,1,1,1,1,1,3,2,5,3000,1,3,2,2,1,2,2,2,5,2,1,NA,NA,382.25,214.43,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
2011,BE,28314,1,2011,17,82816,73155,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,152,NA,0,0,0,NA,9661,NA,3,3,3,1,1,1,1,1,1,1,1,5,5000,1,NA,2,2,2,2,1,1,5,2,1,NA,NA,599.67,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-2
2011,BE,28327,1,2011,20,16227,-40105,4596,4596,NA,NA,NA,NA,NA,NA,NA,NA,4596,0,0,0,0,NA,0,NA,0,0,0,NA,56332,NA,NA,3,NA,2,1,1,1,1,1,1,1,6,6300,2,2,2,2,1,2,2,1,6,2,1,805,NA,986.16,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-1
2011,BE,28337,1,2011,36,27156,27124,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,77,NA,0,0,0,NA,32,NA,NA,3,NA,1,1,2,1,1,1,1,3,5,1500,3,NA,2,2,2,2,2,2,4,2,1,NA,NA,443.58,0,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE22,BE22-4
