HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY100N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HS010,HS020,HS030,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH090,MH010,MH020,MH030,MH040,MH050,MH060,MH070,MH080,MH090,MH100,MH110,MH120,MH130,MH140,MH150,MH160,HX040,HX050,HX090,HX080,HX060,HX070,HX020,HX010,HY081N,HY131N,HY081G,HY131G,DB040,NR_ITW
2007,RO,23037,3,2007,15,15842,15384,0,0,NA,NA,NA,NA,NA,0,323,8,0,0,0,NA,0,0,0,459,NA,1,2,2,1,2,1,1,1,1,2,2,368.71,2,NA,2,1,1,2,4,1,2,1,2,NA,85.09,56.72,1,2,2,1,1,NA,1,2,NA,1,3,2,3,3,3,3,2,NA,6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23060,NA,2007,35,10169,10142,0,0,NA,NA,NA,NA,NA,0,598,175,0,0,0,NA,0,27,0,0,NA,2,NA,2,1,1,1,1,2,1,2,2,638.15,2,1,2,1,2,2,1,1,5,1,2,NA,56.72,41.13,1,1,2,1,1,NA,1,2,NA,1,3,2,2,3,3,3,1,NA,6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23072,3,2007,20,12938,12705,0,0,NA,NA,NA,NA,NA,0,891,1600,0,0,0,NA,0,126,0,106,2,2,NA,1,1,2,1,1,2,1,1,3,397.07,1,NA,2,1,2,2,4,1,4,1,1,NA,170.17,99.27,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23095,3,2007,20,4199,4174,0,0,NA,NA,NA,NA,NA,0,2543,0,0,0,0,NA,0,0,0,24,NA,2,NA,2,1,1,2,1,1,2,1,3,425.44,2,NA,2,2,2,1,3,1,2,2,1,NA,170.17,28.36,1,1,1,1,1,NA,1,2,NA,2,3,1,3,3,3,3,2,NA,6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23136,3,2007,20,3472,2901,0,0,NA,NA,NA,NA,NA,0,136,3,0,0,0,NA,0,571,0,0,NA,2,NA,1,1,1,1,1,1,1,1,2,70.91,1,2,2,1,2,2,4,1,4,2,1,NA,28.36,28.36,2,2,2,1,1,NA,2,2,NA,2,3,3,3,3,3,3,1,NA,6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23148,3,2007,20,3330,3328,0,0,NA,NA,NA,NA,NA,0,19,4,0,0,0,NA,0,0,0,2,NA,2,NA,2,1,2,1,1,2,2,2,2,340.35,2,NA,2,2,2,2,4,1,1,2,2,NA,85.09,70.91,2,1,2,2,NA,NA,1,2,NA,3,3,3,3,3,3,3,2,NA,6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23185,3,2007,30,13053,12991,0,0,NA,NA,NA,NA,NA,0,674,0,0,0,0,NA,0,62,0,0,NA,2,2,2,1,2,1,1,2,1,2,3,425.44,2,NA,2,1,2,2,1,1,3,2,2,NA,141.81,28.36,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,6,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-5
2007,RO,23196,3,2007,15,4073,3676,0,0,NA,NA,NA,NA,NA,0,0,0,0,48,0,NA,0,26,0,372,1,1,2,2,1,1,1,1,2,1,1,3,638.15,2,NA,2,1,1,2,4,1,2,2,2,NA,42.54,28.36,1,1,2,1,1,NA,2,2,NA,3,3,2,3,3,3,3,2,NA,6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23237,3,2007,22,8586,8559,0,0,NA,NA,NA,NA,NA,0,2019,3624,0,0,0,NA,0,27,0,0,NA,1,NA,1,1,1,1,1,2,1,1,5,538.88,2,NA,2,1,2,2,1,1,3,2,2,NA,170.17,82.25,1,1,2,1,1,NA,2,2,NA,3,3,3,3,3,3,3,2,NA,6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-1
2007,RO,23250,3,2007,10,1768,-856,0,0,NA,NA,NA,NA,NA,0,214,0,0,0,0,NA,0,1312,0,1312,NA,1,NA,1,1,1,3,1,1,1,1,5,538.88,2,2,2,2,2,2,1,1,3,2,1,NA,85.09,425.44,1,1,2,1,1,NA,2,2,NA,3,3,3,3,3,3,3,2,NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23251,3,2007,20,3925,3615,0,0,NA,NA,NA,NA,NA,0,96,0,0,0,0,NA,0,10,0,300,NA,2,NA,2,1,1,3,1,1,1,2,2,538.88,2,1,2,2,2,2,1,1,3,2,2,NA,170.17,425.44,1,1,1,1,1,NA,2,2,NA,3,3,3,3,1,3,3,2,NA,6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23268,3,2007,30,16946,16745,0,0,NA,NA,NA,NA,NA,0,244,0,0,0,0,NA,0,7,0,195,NA,2,2,2,1,2,1,1,1,1,3,2,538.88,2,NA,2,1,2,2,4,1,2,2,1,NA,17.02,99.27,1,2,2,2,2,NA,1,2,NA,2,3,1,3,3,3,3,2,NA,6,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-5
2007,RO,23296,3,2007,20,8805,8804,0,0,NA,NA,NA,NA,NA,0,109,0,0,0,0,NA,0,0,0,0,NA,2,2,1,1,1,1,1,2,1,1,5,538.88,1,1,2,2,2,2,1,1,3,2,2,NA,85.09,425.44,1,1,2,1,1,NA,1,2,NA,3,3,3,2,3,3,3,2,NA,6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23308,3,2007,23,10595,10579,0,0,NA,NA,NA,NA,NA,0,1981,3556,0,0,0,NA,0,16,0,0,NA,1,NA,2,1,2,3,1,1,1,1,4,538.88,3,NA,2,1,2,2,1,1,6,2,1,NA,141.81,70.91,1,1,2,1,1,NA,2,2,NA,3,3,3,3,3,3,3,2,NA,6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23318,3,2007,17,5388,5039,0,0,NA,NA,NA,NA,NA,0,394,0,0,0,0,NA,0,349,0,0,NA,2,NA,1,1,1,1,1,1,1,1,3,638.15,2,1,2,1,2,2,4,1,3,2,2,NA,127.63,113.45,1,2,2,1,1,NA,1,1,NA,2,3,3,3,3,3,3,2,NA,6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23320,3,2007,15,10880,10693,0,0,NA,NA,NA,NA,NA,0,0,0,0,28,0,NA,0,8,0,179,NA,2,1,2,1,2,1,1,2,2,1,3,311.99,1,1,2,2,2,1,1,1,3,2,1,NA,56.72,28.36,2,1,1,1,1,NA,2,2,NA,2,3,3,2,2,3,3,2,NA,6,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23334,3,2007,30,8754,7163,0,0,NA,NA,NA,NA,NA,0,5065,1479,0,0,0,NA,0,0,0,1591,NA,2,NA,1,1,1,1,1,1,2,1,3,425.44,2,NA,2,2,2,2,1,1,4,2,1,NA,184.36,113.45,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23338,NA,2007,30,3463,2386,0,0,NA,NA,NA,NA,NA,0,85,0,0,0,0,NA,0,1077,0,0,NA,1,NA,1,1,1,3,1,1,1,1,2,567.25,2,NA,2,2,2,2,1,1,3,2,2,NA,141.81,70.91,1,1,2,1,1,NA,1,2,NA,3,3,3,3,3,3,3,2,NA,6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23354,NA,2007,15,4464,3180,0,0,NA,NA,NA,NA,NA,0,1769,1541,0,0,0,NA,0,67,0,1217,NA,1,2,1,1,1,1,1,1,1,1,4,241.08,1,NA,2,2,2,2,4,1,3,2,1,NA,85.09,70.91,1,1,2,1,1,NA,1,2,NA,3,3,1,3,3,3,3,2,NA,6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-5
2007,RO,23362,3,2007,30,15600,14493,0,0,NA,NA,NA,NA,NA,0,9734,0,0,0,0,NA,0,1108,0,0,NA,2,2,1,1,1,1,1,2,1,1,5,638.15,2,NA,2,2,2,2,1,1,3,2,1,NA,85.09,113.45,1,1,2,1,1,NA,1,1,NA,2,3,3,3,3,3,3,2,NA,6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23376,3,2007,10,3638,3017,0,0,NA,NA,NA,NA,NA,0,653,0,0,0,0,NA,0,19,0,603,NA,2,NA,1,1,1,1,1,1,1,1,5,425.44,2,1,2,2,2,2,4,1,3,2,1,NA,85.09,113.45,1,1,2,1,1,NA,1,2,NA,2,3,3,2,3,2,3,2,NA,6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23429,3,2007,15,10468,10319,0,0,NA,NA,NA,NA,NA,0,247,0,0,0,0,NA,8,149,0,0,NA,2,NA,2,1,1,1,1,2,1,2,3,709.06,2,NA,2,1,1,2,4,2,2,2,1,NA,89.06,70.91,2,1,2,1,1,NA,2,2,NA,2,3,3,3,3,2,3,2,NA,6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23449,3,2007,30,3195,3166,0,0,NA,NA,NA,NA,NA,0,93,0,0,0,0,NA,0,1,0,27,NA,1,NA,2,1,2,1,1,2,1,1,2,709.06,2,2,2,2,2,2,1,1,3,2,1,NA,170.17,82.25,1,1,2,1,1,NA,2,2,NA,3,3,3,2,3,3,3,2,NA,6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23450,3,2007,30,12720,12023,0,0,NA,NA,NA,NA,NA,0,4668,0,0,0,0,NA,0,696,0,0,NA,2,NA,1,1,1,3,1,1,1,2,5,241.08,1,1,2,2,2,2,1,1,3,2,2,NA,141.81,99.27,1,1,2,1,1,NA,2,2,NA,3,3,3,3,3,3,3,2,NA,6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23454,3,2007,15,8346,7150,0,0,NA,NA,NA,NA,NA,0,2073,0,0,0,0,NA,0,1196,0,0,NA,2,NA,2,1,1,1,1,1,1,1,5,638.15,2,NA,2,2,2,2,4,1,3,2,1,NA,127.63,113.45,1,1,2,1,1,NA,1,1,NA,2,3,3,3,3,3,3,2,NA,6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23457,3,2007,20,12126,11467,0,0,NA,NA,NA,NA,NA,0,764,1371,0,0,0,NA,0,8,0,651,2,1,2,2,1,1,1,1,2,1,3,2,425.44,2,NA,2,1,2,2,4,1,2,2,1,NA,70.91,28.36,1,2,1,1,NA,NA,1,2,NA,2,3,3,3,3,2,3,2,NA,6,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-5
2007,RO,23512,3,2007,35,3202,3186,0,0,NA,NA,NA,NA,NA,0,1294,0,0,0,0,NA,0,1,0,15,NA,2,NA,2,1,1,1,1,1,1,1,5,538.88,1,NA,2,2,2,2,1,1,4,2,2,NA,184.36,138.98,1,1,2,1,1,NA,1,2,NA,3,3,3,3,3,3,3,2,NA,6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-1
2007,RO,23526,3,2007,50,3955,3935,0,0,NA,NA,NA,NA,NA,0,833,20,0,0,0,NA,0,20,0,0,NA,1,NA,1,1,2,3,1,2,1,1,5,538.88,2,2,2,2,2,2,1,1,3,2,2,NA,85.09,99.27,1,1,2,1,1,NA,2,2,NA,3,3,1,2,3,3,3,2,NA,6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23528,3,2007,25,4265,4192,0,0,NA,NA,NA,NA,NA,0,503,12,0,0,0,NA,0,73,0,0,NA,2,NA,2,1,1,1,1,1,1,2,5,638.15,1,NA,2,2,2,2,1,4,3,1,1,NA,99.27,99.27,1,1,1,1,NA,NA,1,2,NA,2,3,2,2,3,2,3,2,NA,6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23544,3,2007,25,2012,1340,0,0,NA,NA,NA,NA,NA,0,27,6,0,0,0,NA,0,672,0,0,NA,2,2,2,1,1,1,1,1,1,2,3,482.16,1,NA,2,2,1,2,4,2,2,1,1,NA,113.45,96.43,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23572,3,2007,20,3513,3503,0,0,NA,NA,NA,NA,NA,0,1248,0,0,0,0,NA,0,10,0,0,2,2,2,2,1,1,1,1,2,1,2,3,482.16,2,1,2,1,2,2,4,1,4,2,1,42.54,141.81,70.91,1,2,1,2,1,NA,1,1,NA,3,3,1,3,3,2,3,2,NA,6,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23585,3,2007,10,12876,11851,0,0,NA,NA,NA,NA,NA,0,85,0,0,0,0,NA,0,1026,0,0,NA,2,NA,2,1,1,1,1,1,1,2,3,538.88,1,NA,2,2,2,1,1,1,2,2,1,NA,226.9,99.27,2,1,1,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,6,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23646,3,2007,40,9534,9443,0,0,NA,NA,NA,NA,NA,0,1867,0,0,0,0,NA,0,92,0,0,NA,2,NA,2,1,2,1,1,3,2,2,3,638.15,2,NA,2,2,1,2,4,1,2,1,1,22.69,113.45,15.6,1,2,1,1,1,NA,1,2,NA,2,3,3,2,3,3,3,2,NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23650,3,2007,20,5122,5008,0,0,NA,NA,NA,NA,NA,0,51,0,0,0,0,NA,0,114,0,0,NA,2,NA,1,1,1,1,1,1,1,1,4,638.15,2,NA,2,2,2,2,4,1,3,2,1,NA,141.81,127.63,1,1,2,1,1,NA,1,1,NA,3,3,2,2,3,3,3,2,NA,6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23713,3,2007,20,114,-1192,0,0,NA,NA,NA,NA,NA,0,20,0,0,0,0,NA,0,653,0,653,NA,2,2,2,1,1,1,1,1,1,1,2,567.25,1,NA,2,1,2,1,4,1,3,2,1,NA,28.36,8.51,1,1,2,1,NA,NA,2,2,NA,2,3,2,2,3,2,3,2,NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23715,3,2007,25,10933,10932,0,0,NA,NA,NA,NA,NA,0,6693,0,0,0,0,NA,0,0,0,1,NA,1,NA,1,2,1,1,1,1,1,1,2,538.88,2,NA,2,2,2,2,1,1,3,2,2,NA,184.36,70.91,1,1,2,1,1,NA,2,2,NA,3,3,3,3,3,3,3,2,NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-5
2007,RO,23717,3,2007,30,12001,9482,0,0,NA,NA,NA,NA,NA,0,0,1104,0,0,0,NA,0,75,0,2444,NA,2,NA,1,1,1,1,1,1,1,1,3,709.06,2,1,2,2,2,2,4,1,3,1,1,NA,141.81,99.27,1,1,2,1,NA,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23747,3,2007,20,12710,11750,0,0,NA,NA,NA,NA,NA,0,2119,102,0,0,0,NA,97,960,0,0,NA,2,2,1,1,1,1,1,2,1,1,3,368.71,1,2,1,2,2,2,3,2,2,2,1,NA,269.44,56.72,1,2,2,1,NA,NA,1,2,NA,3,3,2,3,3,3,3,2,NA,6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23755,3,2007,11,2292,1795,0,0,NA,NA,NA,NA,NA,0,1608,0,0,0,0,NA,0,248,0,248,NA,2,NA,2,1,1,1,1,1,1,3,4,453.8,2,3,1,1,2,1,1,1,2,2,1,NA,28.36,87.92,1,1,1,1,2,NA,1,2,NA,1,3,2,3,3,3,2,2,NA,6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23774,3,2007,14,3080,3060,0,0,NA,NA,NA,NA,NA,0,593,337,0,0,0,NA,0,20,0,0,NA,2,NA,2,2,1,3,1,2,2,2,2,538.88,2,NA,2,1,1,2,4,1,3,1,1,NA,14.18,70.91,1,2,1,1,1,NA,2,2,NA,2,3,3,2,2,3,3,1,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-1
2007,RO,23799,3,2007,30,6621,6590,0,0,NA,NA,NA,NA,NA,0,4107,68,0,0,0,NA,41,8,0,24,NA,2,NA,1,1,1,1,1,1,1,1,3,638.15,3,NA,2,1,2,2,4,1,3,2,1,NA,127.63,113.45,1,1,2,1,1,NA,1,1,NA,2,3,3,2,3,3,2,2,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23812,3,2007,20,23900,23898,0,0,NA,NA,NA,NA,NA,0,0,0,0,3158,0,NA,0,3,0,0,NA,2,NA,1,1,1,1,1,1,1,1,4,425.44,2,NA,2,2,2,2,4,1,3,2,1,NA,127.63,85.09,1,1,2,1,NA,NA,1,1,NA,2,3,3,3,3,3,2,2,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23814,3,2007,15,7041,7025,0,0,NA,NA,NA,NA,NA,0,1177,664,0,0,0,NA,0,16,0,0,NA,2,1,2,1,1,1,1,1,1,2,4,638.15,3,NA,2,2,2,2,1,1,5,2,2,NA,113.45,70.91,1,2,2,1,1,NA,1,2,NA,1,3,2,3,3,3,3,2,NA,7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23838,3,2007,15,4919,4899,0,0,NA,NA,NA,NA,NA,0,953,16,0,0,0,NA,9,21,0,0,NA,2,NA,2,1,2,1,1,3,1,2,3,226.9,2,2,1,1,2,2,1,1,4,2,1,NA,56.72,28.36,1,1,1,2,1,NA,1,2,NA,1,3,3,3,3,2,3,2,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23851,3,2007,60,8494,8476,0,0,NA,NA,NA,NA,NA,0,0,0,0,355,0,NA,0,18,0,0,NA,2,NA,1,1,1,1,1,1,1,1,6,425.44,3,NA,2,2,2,2,4,1,3,2,1,NA,184.36,127.63,1,1,2,1,1,NA,1,1,NA,2,3,3,3,3,2,3,2,NA,7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23855,3,2007,45,14645,14530,0,0,NA,NA,NA,NA,NA,0,1707,46,0,0,0,NA,0,4,0,111,NA,2,NA,1,1,1,1,1,1,1,1,5,425.44,3,NA,2,2,2,2,4,1,4,2,1,NA,56.72,127.63,2,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,2,2,NA,7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23858,3,2007,15,7618,7360,0,0,NA,NA,NA,NA,NA,0,261,0,0,0,0,NA,0,50,0,208,NA,2,2,2,1,1,1,1,3,2,2,3,425.44,1,NA,2,1,2,2,1,1,3,1,1,NA,99.27,0.57,2,1,2,1,NA,NA,1,2,NA,1,3,3,3,3,3,3,2,NA,7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23860,3,2007,7,10600,10582,0,0,NA,NA,NA,NA,NA,0,646,364,0,0,0,NA,0,3,0,14,NA,2,NA,2,1,1,1,1,1,1,1,1,283.62,2,NA,1,1,2,2,3,1,2,1,2,NA,99.27,11.34,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23890,3,2007,25,4650,4630,0,0,NA,NA,NA,NA,NA,0,2631,0,0,0,0,NA,0,20,0,0,NA,2,NA,2,1,1,1,1,1,1,1,6,638.15,2,NA,2,2,2,2,4,1,3,2,1,NA,56.72,127.63,1,1,2,1,NA,NA,1,2,NA,3,3,3,3,3,3,3,2,NA,7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-5
2007,RO,23937,3,2007,18,18897,18886,0,0,NA,NA,NA,NA,NA,0,1697,0,0,0,0,NA,194,12,0,0,NA,2,NA,1,1,2,1,1,2,1,1,4,638.15,2,NA,2,2,2,2,4,1,3,2,1,NA,141.81,8.51,1,1,2,1,1,NA,1,1,NA,3,3,3,3,3,3,3,2,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-5
2007,RO,23948,3,2007,20,4558,4542,0,0,NA,NA,NA,NA,NA,0,0,0,0,1303,0,NA,0,16,0,0,NA,2,NA,1,1,1,1,1,1,1,1,6,425.44,2,NA,2,2,2,2,4,1,3,2,1,NA,141.81,85.09,1,1,2,1,1,NA,1,1,NA,2,3,3,3,3,2,2,2,NA,7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,23961,3,2007,35,11181,11161,0,0,NA,NA,NA,NA,NA,0,3389,1911,0,0,0,NA,0,5,0,15,NA,2,NA,1,1,1,1,1,1,1,1,3,638.15,3,NA,2,2,2,2,4,1,4,2,1,NA,184.36,99.27,1,1,2,1,2,NA,1,1,NA,2,3,3,3,3,3,3,2,NA,7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23963,3,2007,20,23014,23013,0,0,NA,NA,NA,NA,NA,0,4069,190,0,0,0,NA,0,1,0,0,NA,2,NA,1,1,1,1,1,1,1,1,5,709.06,2,NA,2,2,2,2,4,1,3,2,1,NA,141.81,85.09,1,1,2,1,NA,NA,1,2,NA,3,3,3,3,3,3,3,2,NA,7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,23981,3,2007,20,28527,28506,0,0,NA,NA,NA,NA,NA,0,11630,543,0,0,0,NA,0,21,0,0,NA,2,NA,1,1,1,1,1,1,1,1,5,638.15,2,NA,2,1,2,2,4,1,4,2,1,NA,127.63,99.27,1,1,2,1,1,NA,1,1,NA,2,3,3,3,3,2,2,2,NA,7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-5
2007,RO,23992,3,2007,20,1278,1176,0,0,NA,NA,NA,NA,NA,0,359,0,0,0,0,NA,0,102,0,0,NA,2,2,2,1,2,1,1,2,2,2,2,368.71,1,2,2,2,2,2,4,1,2,2,2,NA,14.18,127.63,2,2,2,1,1,NA,1,2,NA,1,3,2,2,3,3,2,2,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-5
2007,RO,23994,3,2007,25,6972,6263,0,0,NA,NA,NA,NA,NA,0,620,10,0,0,0,NA,6,24,0,685,NA,2,NA,2,1,1,1,1,3,1,2,3,226.9,2,NA,2,2,2,2,1,2,2,2,1,NA,141.81,28.36,1,1,2,2,1,NA,2,2,NA,1,3,2,3,3,3,3,2,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,23997,3,2007,40,17316,17103,0,0,NA,NA,NA,NA,NA,0,891,507,0,0,0,NA,0,214,0,0,NA,2,2,2,1,1,2,1,1,2,2,2,425.44,2,NA,2,2,1,2,4,1,1,2,1,NA,42.54,70.91,2,2,1,1,NA,NA,2,2,NA,2,3,3,3,3,2,3,2,NA,7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,24020,3,2007,30,18414,18403,0,0,NA,NA,NA,NA,NA,0,4193,196,0,0,0,NA,0,11,0,0,NA,2,NA,1,1,1,1,1,1,2,1,5,425.44,2,NA,2,1,2,2,4,1,3,2,1,NA,141.81,8.51,1,2,2,1,1,NA,2,2,NA,2,3,3,3,3,3,3,2,NA,7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-2
2007,RO,24034,3,2007,20,14250,14230,0,0,NA,NA,NA,NA,NA,0,472,13,0,0,0,NA,0,20,0,0,NA,2,NA,2,1,2,1,1,2,1,3,1,425.44,1,NA,2,2,2,2,4,1,3,2,1,NA,141.81,0.28,1,2,2,1,1,NA,1,2,NA,3,3,2,2,3,3,3,2,NA,7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-1
2007,RO,24046,3,2007,25,18526,18498,0,0,NA,NA,NA,NA,NA,0,3190,61,0,0,67,NA,0,28,0,0,NA,2,NA,1,1,1,1,1,1,2,1,6,638.15,2,NA,2,1,2,2,1,1,3,2,2,NA,56.72,99.27,1,2,2,1,NA,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
2007,RO,24048,3,2007,15,22292,22277,0,0,NA,NA,NA,NA,NA,0,14054,7991,0,0,0,NA,0,15,0,0,NA,2,NA,1,1,1,1,1,1,1,1,3,638.15,2,1,2,2,2,2,4,1,4,2,1,NA,184.36,113.45,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,3,3,2,NA,7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-4
2007,RO,24070,3,2007,10,5782,5696,0,0,NA,NA,NA,NA,NA,0,1311,22,0,0,0,NA,13,17,0,69,NA,2,1,2,1,1,1,1,3,1,2,4,538.88,2,NA,2,2,1,2,1,1,2,2,1,NA,28.36,99.27,1,1,1,1,1,NA,1,2,NA,2,3,3,3,3,2,3,2,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-5
2007,RO,24084,3,2007,8,63957,63946,0,0,NA,NA,NA,NA,NA,0,36702,20869,0,0,0,NA,0,2,0,9,NA,2,NA,1,1,1,1,1,1,1,1,5,638.15,2,NA,2,2,2,2,1,1,4,2,1,NA,127.63,8.51,1,1,2,1,1,NA,1,2,NA,2,3,3,3,3,2,3,2,NA,7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO01,RO01-3
