HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HD080,HD100,HD110,HD120,HD140,HD150,HD160,HD170,HD180,HD190,HD200,HD210,HD220,HD240,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,DB040,NR_ITW
2013,BE,6664,3,2013,26,5374,-54017,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,67,NA,0,0,0,NA,59390,NA,3,3,NA,1,1,1,1,1,3,1,1,4,1400,1,1,2,2,2,2,1,1,6,2,2,NA,NA,486.38,NA,3,1,1,NA,1,1,1,NA,1,1,3,NA,1,NA,NA,1,NA,2,1.3,NA,NA,NA,NA,NA,BE10,BE10-3
2013,BE,6680,2,2013,22,46868,78797,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,20,NA,0,0,0,NA,-31929,NA,NA,3,NA,2,1,2,1,1,3,1,1,3,3200,3,3,2,2,2,2,3,3,4,2,1,NA,NA,321,NA,3,1,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-3
2013,BE,6681,2,2013,24,14335,11323,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1122,NA,0,0,0,NA,3012,NA,3,1,3,2,1,1,1,1,3,1,1,4,2500,1,NA,2,2,1,2,1,2,4,2,1,NA,NA,688,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,6698,2,2013,16,37631,41567,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2949,NA,0,0,0,NA,-3937,NA,3,3,3,1,1,1,1,1,2,1,2,4,3800,3,NA,2,2,1,1,1,2,5,2,1,NA,NA,884.01,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-3
2013,BE,6702,2,2013,21,18,-1158,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,18,NA,0,0,0,NA,1176,NA,3,3,3,1,1,2,1,1,1,1,1,5,4000,2,2,2,2,2,2,3,4,4,2,1,NA,NA,276.67,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-3
2013,BE,6706,2,2013,21,63834,26707,22356,22356,NA,NA,NA,NA,NA,NA,NA,22356,7154,0,0,0,NA,4779,NA,0,0,0,NA,37127,NA,3,3,NA,1,1,1,1,1,1,1,1,4,3000,3,NA,2,2,2,1,3,3,4,2,1,NA,NA,658.67,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,6709,2,2013,14,31810,57204,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,56,NA,0,0,0,NA,-25394,NA,2,3,NA,2,1,1,1,1,1,1,2,1,1500,3,NA,2,2,2,2,1,1,5,1,1,330,NA,353,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,6713,2,2013,21,19282,16411,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,56,NA,0,0,92,NA,2780,NA,3,3,NA,1,1,1,1,1,1,1,2,2,1900,2,NA,2,2,2,1,1,3,3,2,1,NA,NA,395.14,NA,1,1,2,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-1
2013,BE,6714,2,2013,5,35783,33435,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2348,NA,NA,3,3,1,1,1,1,1,1,1,1,4,NA,1,NA,1,2,2,2,4,1,4,2,1,NA,NA,227.17,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,6717,2,2013,18,47508,38141,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,13454,0,0,NA,0,NA,0,0,0,NA,9367,NA,3,3,NA,1,1,1,1,1,1,1,1,4,2000,1,NA,2,2,2,2,1,2,5,2,1,NA,NA,459.42,NA,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,6722,2,2013,19,30428,29195,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,16,NA,0,0,0,NA,1232,NA,3,3,NA,1,1,1,1,1,1,1,2,5,950,3,NA,2,2,2,1,3,3,6,2,1,NA,NA,434.23,860,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,6753,2,2013,20,30500,30255,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,9,NA,237,NA,NA,3,3,1,1,1,1,1,1,1,1,5,2500,3,3,2,2,1,2,1,1,4,2,1,773,NA,621.25,NA,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-1
2013,BE,6782,2,2013,10,105823,12735,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,348,NA,0,0,0,NA,93088,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,5000,3,NA,2,2,1,2,3,1,6,2,1,NA,NA,427.82,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,6786,3,2013,19,42440,41316,17475,17475,NA,NA,NA,NA,NA,NA,NA,17475,0,0,0,0,NA,133,NA,0,0,0,NA,1124,NA,3,3,NA,1,1,1,1,1,1,1,1,6,2000,2,NA,2,2,2,1,4,1,6,2,1,NA,NA,427.82,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-3
2013,BE,6792,4,2013,25,55758,44952,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,915,NA,0,0,0,NA,10807,NA,NA,3,NA,1,1,2,1,1,1,1,1,4,4500,1,NA,2,2,1,2,4,1,5,2,1,625,NA,384.17,365,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,6802,2,2013,16,4114,3945,4080,4080,NA,NA,NA,NA,NA,NA,NA,4080,0,0,0,0,NA,34,NA,0,0,5,NA,165,NA,3,3,NA,1,1,1,1,1,1,1,1,4,NA,1,NA,2,1,2,2,1,2,5,2,1,250,NA,439.16,1150,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.3,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,6803,2,2013,17,32851,32755,8902,8902,NA,NA,NA,NA,NA,NA,NA,8902,0,0,0,0,NA,0,NA,0,0,0,NA,96,NA,3,3,NA,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,2,3,3,6,2,1,NA,NA,451.52,NA,1,1,3,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,6821,2,2013,18,46664,32959,0,0,NA,NA,NA,NA,NA,NA,NA,0,5148,0,0,2102,NA,0,NA,0,0,0,NA,13705,NA,NA,3,3,1,1,1,1,1,1,1,1,5,NA,3,NA,2,2,2,2,4,1,6,2,1,NA,NA,223,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,6834,2,2013,10,0,-16760,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,16760,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,3000,2,2,2,2,2,2,3,1,4,2,1,NA,NA,214.02,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,6842,2,2013,13,447236,435734,717,717,NA,NA,NA,NA,NA,NA,NA,717,0,0,0,0,NA,258,NA,0,0,0,NA,11503,NA,NA,NA,3,1,1,1,1,1,1,1,1,4,5000,3,NA,2,2,2,2,3,2,6,2,1,NA,NA,427.82,NA,1,1,1,1,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,6855,3,2013,28,60212,50643,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1371,NA,0,0,0,NA,9569,NA,3,3,NA,1,1,1,1,1,1,1,1,4,3000,3,NA,2,2,2,2,2,1,4,2,1,NA,NA,879,NA,1,1,1,2,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,6870,2,2013,33,63912,55760,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,8152,NA,3,3,3,1,1,1,1,1,1,1,1,4,5000,2,1,2,2,2,2,1,1,4,2,1,NA,NA,1106,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,6871,2,2013,15,28072,20378,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,13115,NA,0,0,0,NA,7695,NA,3,3,3,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,458.91,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-3
2013,BE,6889,2,2013,30,33080,52967,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3580,NA,0,NA,0,0,0,NA,-19887,NA,3,3,3,1,1,1,1,1,2,1,2,5,2500,1,3,2,2,2,2,3,1,4,1,1,925,NA,523.72,580,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,6902,2,2013,27,23949,-509,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,2910,NA,21549,NA,3,2,3,2,1,2,1,1,1,1,3,3,2000,2,NA,2,2,2,2,1,1,3,2,1,875,NA,1005,611,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-3
2013,BE,6915,2,2013,14,58857,37503,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,729,NA,0,0,2541,NA,18813,NA,NA,3,NA,1,1,1,1,1,1,1,1,1,900,2,1,2,1,2,2,2,1,5,2,1,NA,NA,210,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1.3,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,6929,2,2013,27,25289,23424,0,0,NA,NA,NA,NA,NA,NA,NA,0,136,0,0,0,NA,0,NA,0,0,0,NA,1864,NA,3,3,NA,2,1,1,1,1,1,1,1,4,2500,1,3,2,2,2,2,3,1,6,2,1,NA,NA,771.54,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,6931,2,2013,14,31233,14542,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,176,NA,0,0,1881,NA,14810,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,5000,1,NA,2,2,2,2,2,2,6,2,1,1020,NA,658.67,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,6944,2,2013,18,91913,6768,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,127,NA,0,0,0,NA,85145,NA,3,3,NA,1,1,1,1,1,1,1,1,6,3000,3,NA,2,2,1,1,1,3,4,2,1,NA,NA,1416.34,NA,1,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,6965,2,2013,30,5862,-414,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,47,NA,0,0,0,NA,6276,NA,NA,3,NA,1,1,1,1,1,1,1,3,3,2500,2,NA,2,2,2,1,1,2,6,2,1,NA,NA,942.58,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,6966,3,2013,6,8190,1684,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,6506,NA,3,3,3,2,1,2,1,1,1,1,1,5,1100,2,2,2,1,2,2,4,2,4,2,1,NA,NA,734.59,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,6977,2,2013,12,32064,30616,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1448,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,5500,1,NA,2,2,2,2,1,1,6,2,1,NA,NA,397.64,NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-1
2013,BE,6985,2,2013,27,70332,92320,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1978,NA,0,0,0,NA,-21988,NA,NA,3,NA,1,1,1,1,1,1,1,1,2,2000,3,NA,2,2,2,2,4,1,4,1,1,NA,NA,659.29,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,6986,2,2013,16,25034,21681,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,3331,NA,22,NA,3,1,NA,1,1,1,1,1,1,1,1,6,2000,3,1,2,1,2,2,2,1,6,1,1,NA,NA,622.23,1600,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7015,2,2013,12,14294,4791,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,9503,NA,3,3,NA,1,1,1,1,1,1,1,1,4,3800,2,NA,2,2,2,2,4,2,3,1,1,375,NA,279.08,NA,1,1,3,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,2,1.3,NA,NA,NA,NA,NA,BE10,BE10-3
2013,BE,7017,2,2013,28,122438,88527,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,48,NA,0,0,0,NA,33911,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,4000,3,NA,2,2,2,1,4,1,6,2,1,1020,NA,658.67,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7021,3,2013,22,65984,59888,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,6096,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,5000,3,NA,2,2,2,1,1,1,6,2,1,NA,NA,774.67,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,7023,2,2013,38,60117,26849,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,888,NA,32380,NA,NA,3,3,1,1,1,1,1,1,1,1,2,4000,1,3,2,2,2,2,1,1,4,1,1,NA,NA,397.64,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7028,2,2013,21,140548,219050,0,0,NA,NA,NA,NA,NA,NA,NA,0,31440,28820,0,26527,NA,327,NA,0,0,0,NA,-78502,NA,NA,3,NA,1,1,1,1,1,1,1,2,6,20000,3,NA,2,2,2,2,4,1,4,2,1,NA,NA,487.01,803,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,7045,2,2013,9,9557,7519,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,47,NA,0,0,0,NA,2039,NA,3,3,NA,1,1,1,1,1,1,1,1,5,NA,3,3,2,2,2,2,2,1,6,1,1,NA,NA,622.23,743.03,1,1,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,7093,2,2013,26,47113,36836,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,10277,NA,3,3,NA,2,1,1,1,1,1,1,1,4,1100,1,NA,1,1,2,2,4,1,4,2,1,300,NA,446.17,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,7095,3,2013,20,20374,20015,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,994,NA,0,0,0,NA,360,NA,3,3,NA,1,1,1,1,1,1,1,1,4,2000,3,NA,2,2,1,1,1,4,5,2,1,NA,NA,884.01,NA,1,1,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,3,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,7103,3,2013,15,18839,-14985,0,0,NA,NA,NA,NA,NA,NA,NA,0,948,0,0,515,NA,0,NA,0,0,0,NA,33824,NA,3,3,3,1,1,1,1,1,1,1,1,5,3500,3,NA,2,2,2,1,2,1,4,2,1,550,NA,657.08,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7130,2,2013,30,61272,57200,8398,8398,NA,NA,NA,NA,NA,NA,NA,8398,0,0,0,0,NA,70,NA,0,0,0,NA,4073,NA,3,3,NA,1,1,2,1,1,1,1,1,3,4000,2,NA,2,2,2,2,3,1,4,2,1,NA,NA,312.33,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7136,3,2013,19,46967,38013,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8080,NA,0,0,0,NA,8954,NA,3,3,NA,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,1,1,2,5,2,1,NA,NA,2273.36,NA,1,1,1,NA,1,NA,1,1,1,NA,NA,1,NA,NA,1,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-5
2013,BE,7151,3,2013,49,20120,19765,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,52,NA,0,0,0,NA,355,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,1500,3,NA,2,2,2,2,1,2,6,2,1,NA,NA,622.23,730,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7154,3,2013,30,29685,15308,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,14377,NA,3,3,NA,1,1,2,1,1,3,1,1,6,2000,2,NA,2,2,2,2,3,2,6,2,1,NA,NA,643.76,NA,1,1,1,NA,1,NA,NA,1,NA,NA,3,1,1,NA,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,7158,2,2013,5,81722,79076,0,0,NA,NA,NA,NA,NA,NA,NA,0,3112,0,0,5187,NA,0,NA,0,0,68,NA,2578,NA,3,3,NA,1,1,2,1,1,1,1,1,4,3500,3,NA,2,2,2,2,1,2,6,2,1,NA,NA,2273.36,500,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-3
2013,BE,7160,2,2013,32,57310,54662,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1582,NA,0,0,0,NA,2648,NA,3,3,NA,1,1,2,1,1,1,1,1,5,1700,1,1,2,2,2,2,1,1,6,2,1,250,NA,378.25,NA,1,1,2,1,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7164,2,2013,37,18566,34706,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-16140,NA,3,3,NA,1,1,1,1,1,1,1,3,4,2500,3,NA,2,2,2,2,1,1,3,2,1,NA,NA,723.78,NA,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,1,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,7170,2,2013,12,0,-5576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,5576,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,5000,3,NA,2,2,1,1,2,1,4,2,1,NA,NA,427.82,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7180,3,2013,8,58398,41368,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,17029,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,2500,1,NA,2,2,2,1,3,1,6,2,1,NA,NA,659.29,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7185,2,2013,20,136430,106804,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,449,NA,0,0,0,NA,29626,NA,3,3,3,1,1,1,1,1,1,1,1,6,20000,3,NA,2,1,2,2,3,1,6,2,1,NA,NA,387.52,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,7194,2,2013,20,19901,17728,0,0,NA,NA,NA,NA,NA,NA,NA,0,6268,0,0,0,NA,0,NA,0,0,0,NA,2173,NA,NA,3,3,1,1,1,1,1,1,1,1,5,3000,3,NA,2,1,2,2,1,1,6,2,1,NA,NA,468.39,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,1,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-1
2013,BE,7207,2,2013,16,37889,34995,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,28,NA,0,0,0,NA,2893,NA,3,3,3,1,1,1,1,1,1,1,2,5,3000,2,3,2,2,1,2,1,4,6,2,1,NA,NA,608.42,300,1,1,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-3
2013,BE,7208,2,2013,16,62296,43992,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1810,NA,0,NA,0,0,0,NA,18304,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,3000,3,NA,2,2,2,1,2,1,6,2,1,NA,NA,666.69,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,7221,2,2013,22,40099,52332,0,0,NA,NA,NA,NA,NA,NA,NA,0,3429,0,0,1862,NA,0,NA,0,0,0,NA,-12233,NA,3,3,3,1,1,2,1,1,1,1,1,4,3000,3,NA,2,1,1,2,1,2,6,2,1,NA,NA,214.48,NA,1,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7231,2,2013,19,62479,62388,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6086,NA,0,0,0,NA,91,NA,NA,3,3,2,1,1,1,1,1,1,1,3,1000,3,2,2,2,1,2,1,3,5,2,1,700,NA,554.5,NA,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-1
2013,BE,7239,2,2013,11,65416,65721,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2750,NA,0,0,0,NA,-305,NA,3,3,NA,1,1,1,1,1,1,1,1,6,2500,3,NA,1,2,2,1,1,1,3,2,1,NA,NA,919.9,NA,1,1,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7288,2,2013,22,21765,20715,0,0,NA,NA,NA,NA,NA,NA,NA,0,1682,0,0,6639,NA,0,NA,0,0,0,NA,1050,NA,NA,3,NA,1,1,2,1,1,1,1,1,6,1500,1,NA,2,2,2,2,NA,1,6,1,1,NA,NA,486.16,NA,1,1,1,1,1,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-2
2013,BE,7289,4,2013,18,10682,10449,0,0,NA,NA,NA,NA,NA,NA,NA,0,910,0,0,8905,NA,0,NA,0,0,0,NA,233,NA,3,3,NA,1,1,1,1,1,1,1,2,4,3000,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,387.52,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-4
2013,BE,7297,3,2013,22,27531,27120,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,31,NA,0,0,106,NA,306,NA,3,3,3,2,1,1,1,1,1,1,2,6,4000,3,NA,1,2,2,2,1,3,4,2,1,NA,NA,884.01,465,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,BE10,BE10-1
