HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH081,HH090,HH091,HD010,HD020,HD025,HD030,HD035,HD040,HD050,HD060,HD070,HD080,HD090,HD100,HD110,HD120,HD130,HD140,HD150,HD160,HD170,HD180,HD190,HD200,HD210,HD220,HD230,HD240,HD250,HD255,HD260,HD265,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,DB040,NR_ITW
2009,RO,8979,2,2009,20,5041,4947,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,123,0,0,NA,0,NA,0,2,0,NA,92,NA,NA,NA,3,NA,NA,2,1,2,1,1,1,1,2,3,461.63,2,NA,2,1,2,2,4,1,2,2,1,81.46,95.04,108.62,1,1,1,1,1,2,NA,1,42,3,3,3,3,2,1,NA,NA,1,NA,1,1,NA,3,3,NA,3,NA,2,1,3,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO11,RO11-4
2009,RO,8986,2,2009,20,10870,8071,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,224,0,NA,2574,NA,NA,NA,3,NA,NA,1,1,2,1,1,2,1,1,3,176.51,2,NA,2,2,2,2,4,3,2,2,1,NA,135.77,127.63,1,1,1,1,1,2,NA,2,30,3,4,4,4,3,1,1,NA,1,1,1,2,2,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9025,2,2009,20,1287,1223,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,63,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,2,3,434.48,2,NA,2,2,2,2,1,1,2,2,1,108.62,81.46,67.89,1,1,1,1,1,2,NA,1,26,2,3,2,2,2,1,1,1,1,1,NA,1,NA,1,NA,NA,NA,NA,2,1,NA,2,NA,1,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9033,2,2009,30,3853,3835,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,18,0,NA,0,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,2,3,407.32,1,NA,2,2,2,2,4,3,2,2,1,NA,81.46,162.93,1,1,1,1,1,2,NA,1,30,2,3,NA,2,3,1,1,1,NA,NA,1,1,NA,3,2,3,3,1,NA,1,3,2,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9056,2,2009,15,2780,2762,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,18,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,2,2,488.79,2,2,2,2,1,1,4,1,3,1,2,NA,176.51,67.89,2,1,1,1,1,2,NA,2,36,3,4,2,3,2,2,1,1,1,1,1,2,2,1,NA,1,2,NA,NA,2,2,2,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9068,2,2009,15,13507,12297,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1210,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,882.53,2,3,1,2,2,2,4,1,3,2,1,NA,325.86,157.5,1,1,1,1,1,2,NA,2,60,4,4,4,3,2,1,NA,NA,1,NA,NA,NA,2,NA,NA,1,1,1,NA,NA,1,2,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO11,RO11-1
2009,RO,9094,2,2009,25,5216,4214,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1002,0,NA,0,NA,3,NA,2,NA,NA,2,1,1,1,1,2,1,2,3,712.81,1,NA,1,2,1,2,1,3,3,1,1,NA,135.77,27.15,1,1,1,1,1,2,NA,2,40,4,4,3,3,3,3,1,NA,NA,1,NA,NA,NA,1,NA,NA,3,2,NA,1,NA,NA,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9095,2,2009,28,2427,1441,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,986,0,NA,0,NA,NA,NA,3,NA,NA,2,1,2,1,1,2,1,2,2,814.64,1,NA,2,1,2,2,1,1,3,2,1,NA,81.46,114.05,1,3,2,1,2,2,NA,1,36,4,4,NA,4,2,1,1,1,1,1,1,1,1,1,1,1,3,2,NA,1,1,2,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9117,2,2009,20,4078,3904,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,94,0,NA,81,NA,2,NA,1,NA,3,2,1,2,1,1,1,1,2,2,882.53,2,1,2,2,1,1,4,1,3,2,1,NA,108.62,122.2,2,1,1,1,1,2,NA,2,36,4,4,3,3,3,3,1,1,1,1,NA,2,2,1,2,2,2,2,2,2,2,NA,NA,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,RO11,RO11-4
2009,RO,9129,2,2009,40,10407,7565,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,83,0,NA,2759,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,3,882.53,2,NA,2,2,2,2,4,1,3,2,1,NA,325.86,230.82,1,1,1,1,1,2,NA,2,100,4,2,3,4,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-4
2009,RO,9130,2,2009,12,12778,10989,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,12,0,NA,1777,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,706.02,1,NA,2,2,2,2,4,1,4,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,52,4,2,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9161,2,2009,20,3473,1523,0,0,NA,NA,NA,NA,NA,NA,NA,0,297,0,0,0,NA,0,NA,0,50,0,NA,1900,NA,NA,NA,3,NA,NA,2,1,1,1,1,3,1,1,1,882.53,1,NA,2,1,2,2,1,1,3,2,1,NA,271.55,95.04,1,1,1,1,1,2,NA,2,38,4,4,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-1
2009,RO,9168,2,2009,18,4449,2293,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,74,0,NA,2082,NA,NA,NA,3,NA,NA,2,1,2,1,1,2,1,2,3,407.32,2,NA,2,2,1,2,4,1,2,2,1,81.46,95.04,149.35,1,1,1,1,1,2,NA,2,30,3,4,NA,3,2,3,NA,NA,NA,NA,1,NA,1,3,2,NA,1,NA,2,NA,NA,2,5,NA,5,3,1.8,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9203,2,2009,25,4183,2764,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,157,0,NA,1262,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,706.02,1,2,2,2,2,2,4,1,4,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,62,4,4,3,4,1,1,NA,NA,NA,NA,NA,1,NA,NA,3,NA,1,1,NA,NA,NA,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-5
2009,RO,9218,2,2009,30,0,-19,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,19,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,570.25,1,NA,2,2,2,2,1,1,4,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,62,4,4,NA,4,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-5
2009,RO,9223,2,2009,20,5148,1789,0,0,NA,NA,NA,NA,NA,NA,NA,0,122,0,0,0,NA,0,NA,0,95,0,NA,3264,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,2,2,461.63,1,NA,2,1,1,2,4,3,2,2,1,81.46,NA,108.62,1,1,1,1,2,1,NA,2,30,4,3,2,3,2,1,1,1,NA,NA,NA,2,NA,NA,3,3,3,1,NA,NA,3,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9233,2,2009,15,9128,7979,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1149,0,NA,0,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,1,4,570.25,2,NA,1,2,1,2,4,1,3,2,1,NA,325.86,54.31,1,1,1,1,1,2,NA,1,45,4,2,3,3,1,1,NA,1,NA,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9267,2,2009,10,4115,3272,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,117,0,0,NA,0,NA,0,16,0,NA,828,NA,NA,NA,3,NA,3,1,1,2,1,1,1,1,1,1,733.18,2,NA,2,1,1,2,4,1,1,2,1,NA,217.24,67.89,2,1,1,1,1,2,NA,1,66,4,3,3,2,1,3,1,NA,NA,1,1,1,2,2,1,1,1,1,1,1,2,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-1
2009,RO,9322,2,2009,30,4238,4211,0,0,NA,NA,NA,NA,NA,NA,NA,0,110,0,0,0,NA,0,NA,0,2,0,NA,26,NA,3,NA,2,NA,NA,2,1,1,1,1,2,1,1,3,407.32,2,2,2,2,2,2,4,1,2,1,1,81.46,81.46,27.15,1,1,1,1,2,2,NA,2,30,4,4,2,3,2,3,NA,NA,NA,1,NA,2,3,NA,3,3,NA,2,NA,NA,NA,NA,NA,1,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9333,2,2009,20,9621,9004,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,617,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,543.09,1,NA,2,2,2,2,4,1,3,2,1,NA,543.09,149.35,1,1,1,1,1,2,NA,2,60,4,4,3,3,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,1,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9341,2,2009,15,3924,589,0,0,NA,NA,NA,NA,NA,NA,NA,0,106,0,0,0,NA,0,NA,0,121,0,NA,3214,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,2,2,461.63,2,NA,2,1,1,2,1,1,2,2,1,NA,81.46,176.51,1,1,1,1,1,2,NA,1,40,3,4,2,3,3,3,1,NA,1,1,NA,NA,NA,1,3,NA,2,2,NA,1,1,1,NA,NA,5,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-4
2009,RO,9371,2,2009,30,9193,6710,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,2483,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,570.25,3,NA,2,2,2,2,4,1,3,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,62,4,4,NA,4,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9400,2,2009,15,4599,4184,0,0,NA,NA,NA,NA,NA,NA,NA,0,65,175,0,456,NA,0,NA,0,27,0,NA,388,NA,NA,NA,3,NA,NA,2,2,1,1,1,1,1,3,3,570.25,2,NA,2,1,1,2,4,1,2,1,1,NA,122.2,54.31,1,1,2,3,2,2,NA,2,50,4,4,3,3,1,2,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9421,2,2009,20,11226,7552,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,77,0,0,NA,0,NA,0,66,0,NA,3609,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,3,4,882.53,1,3,2,1,2,2,4,1,3,2,1,NA,325.86,54.31,1,1,1,1,1,2,NA,2,60,4,4,2,4,1,1,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9428,2,2009,15,9314,5364,0,0,NA,NA,NA,NA,NA,NA,NA,0,248,402,0,0,NA,0,NA,0,3950,0,NA,0,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,706.02,2,NA,2,2,2,2,4,1,3,2,1,NA,217.24,95.04,1,1,1,1,1,2,NA,2,52,4,4,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9432,2,2009,20,3672,2182,0,0,NA,NA,NA,NA,NA,NA,NA,0,314,0,0,0,NA,0,NA,0,22,0,NA,1468,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,5,706.02,1,NA,2,2,2,2,4,1,4,2,1,NA,135.77,149.35,1,1,1,1,1,2,NA,2,52,4,4,NA,4,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9465,2,2009,20,3426,228,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,177,0,NA,3021,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,3,882.53,2,NA,2,2,2,1,4,1,3,2,1,NA,543.09,157.5,1,1,1,1,1,2,NA,1,40,4,4,2,4,1,1,NA,1,1,NA,1,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-1
2009,RO,9471,2,2009,35,3062,2376,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,115,0,0,NA,0,NA,0,71,0,NA,616,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,2,1,570.25,1,3,1,1,2,2,4,1,4,2,2,NA,176.51,59.74,1,1,1,1,2,2,NA,1,68,4,3,2,3,2,1,2,1,1,1,2,2,2,1,3,1,1,1,NA,NA,2,2,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9472,2,2009,20,401,-1384,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,84,0,0,NA,0,NA,0,70,0,NA,1715,NA,3,NA,2,NA,NA,1,1,2,1,1,3,1,2,3,638.14,2,1,2,2,2,2,4,1,4,2,1,135.77,95.04,76.03,2,1,1,1,1,2,NA,2,65,3,3,3,2,1,2,NA,1,1,1,1,NA,1,1,2,1,2,3,1,2,1,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-4
2009,RO,9488,2,2009,18,10715,8611,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,113,0,NA,1991,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,1,2,434.48,2,NA,2,2,1,2,4,1,2,2,1,108.62,135.77,108.62,1,1,1,1,1,1,NA,2,30,4,3,4,3,2,1,NA,NA,1,1,NA,NA,NA,3,NA,NA,3,2,1,1,NA,1,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9498,2,2009,19,8168,6074,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,38,0,NA,2056,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,2,3,407.32,2,2,2,2,1,2,4,1,2,2,1,81.46,81.46,108.62,1,1,1,1,1,2,NA,2,56,3,4,NA,3,2,1,1,1,1,1,1,3,NA,NA,3,NA,NA,1,NA,NA,3,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-5
2009,RO,9518,2,2009,1,6286,6006,0,0,NA,NA,NA,NA,NA,NA,NA,0,227,0,0,0,NA,0,NA,0,4,0,NA,277,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,176.51,3,NA,2,2,2,2,4,1,4,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,52,3,4,NA,4,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-4
2009,RO,9519,2,2009,15,74,-3194,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,74,0,0,NA,0,NA,0,83,0,NA,3184,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,882.53,1,NA,2,2,2,2,4,1,3,1,2,NA,325.86,157.5,1,1,1,1,1,2,NA,1,60,4,4,4,3,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO11,RO11-5
2009,RO,9533,2,2009,45,5428,4807,0,0,NA,NA,NA,NA,NA,NA,NA,0,227,0,0,0,NA,0,NA,0,25,0,NA,596,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,706.02,3,NA,2,2,2,2,4,1,4,2,1,NA,135.77,149.35,1,1,1,1,1,2,NA,2,52,4,4,NA,4,1,1,NA,NA,NA,1,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO11,RO11-1
2009,RO,9579,2,2009,20,10549,7854,0,0,NA,NA,NA,NA,NA,NA,NA,0,86,0,0,0,NA,0,NA,0,23,0,NA,2671,NA,3,NA,3,NA,NA,2,1,2,1,1,2,1,2,2,407.32,2,NA,2,2,2,2,4,3,3,2,1,NA,190.08,176.51,1,1,1,1,1,2,NA,1,30,3,4,NA,2,2,1,1,1,NA,NA,1,NA,2,NA,NA,1,2,2,1,1,1,NA,NA,2,5,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9611,2,2009,30,2852,2002,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,22,0,NA,828,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,1,3,814.64,1,3,2,1,1,2,1,1,2,2,2,NA,108.62,122.2,1,1,1,1,1,2,NA,1,42,3,2,3,2,2,2,1,2,1,1,1,1,2,2,2,1,1,3,NA,NA,3,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-5
2009,RO,9625,2,2009,20,4633,2236,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2397,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,706.02,3,NA,2,2,2,2,4,1,4,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,62,4,4,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-1
2009,RO,9631,2,2009,20,11889,8246,0,0,NA,NA,NA,NA,NA,NA,NA,0,1954,0,0,0,NA,0,NA,0,178,0,NA,3465,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,2,3,325.86,2,NA,2,2,2,2,4,1,3,2,1,NA,95.04,217.24,1,1,1,1,1,2,7,1,30,2,3,4,3,3,1,1,NA,NA,3,NA,3,1,NA,3,NA,2,NA,NA,NA,NA,2,5,1,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-3
2009,RO,9658,2,2009,22,4270,3539,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,6,0,NA,725,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,882.53,1,NA,2,2,2,2,3,1,3,2,1,NA,325.86,149.35,1,1,1,1,1,2,NA,2,45,4,2,4,4,1,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO11,RO11-5
2009,RO,9669,2,2009,25,3750,3729,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,20,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,882.53,2,2,2,2,2,2,3,1,5,2,1,NA,108.62,149.35,1,1,1,1,1,2,NA,1,60,4,4,3,3,1,1,1,1,1,1,1,NA,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO11,RO11-5
2009,RO,9679,2,2009,25,9160,8732,0,0,NA,NA,NA,NA,NA,NA,NA,0,63,0,0,0,NA,0,NA,0,81,0,NA,347,NA,NA,NA,2,NA,3,2,1,1,1,1,2,1,1,5,271.55,1,1,2,1,2,2,1,1,1,2,1,NA,108.62,67.89,1,3,1,1,1,2,NA,2,32,1,4,3,3,2,1,NA,1,1,1,1,1,3,1,2,NA,1,1,1,1,1,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-4
2009,RO,9682,2,2009,15,7412,3605,0,0,NA,NA,NA,NA,NA,NA,NA,0,58,0,0,0,NA,0,NA,0,348,0,NA,3459,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,1,4,882.53,2,3,2,2,2,1,4,1,2,2,1,NA,325.86,135.77,1,1,1,1,1,2,NA,2,40,4,4,4,4,1,1,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,RO11,RO11-4
2009,RO,9697,2,2009,40,2694,-521,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,74,0,NA,3141,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,882.53,2,NA,2,2,2,2,4,1,2,2,1,NA,325.86,149.35,1,1,1,1,1,2,NA,1,52,4,4,4,4,1,1,1,NA,NA,1,NA,1,2,NA,1,NA,NA,1,NA,1,2,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-4
2009,RO,9740,2,2009,20,339,325,0,0,NA,NA,NA,NA,NA,NA,NA,0,339,0,0,0,NA,0,NA,0,0,0,NA,14,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,2,3,325.86,2,NA,2,2,2,2,1,1,3,2,1,135.77,190.08,95.04,1,1,1,1,1,1,NA,2,56,4,3,2,3,2,3,1,1,1,1,1,1,2,3,NA,2,2,1,NA,1,3,NA,NA,1,5,3,1.8,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9792,2,2009,20,4018,3366,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,11,0,NA,641,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,3,1,882.53,2,NA,1,1,2,2,4,1,2,1,1,NA,543.09,157.5,1,1,1,1,1,2,NA,2,60,4,2,4,3,3,1,1,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-4
2009,RO,9811,2,2009,30,3878,1458,0,0,NA,NA,NA,NA,NA,NA,NA,0,119,0,0,0,NA,0,NA,0,164,0,NA,2256,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,882.53,2,NA,1,2,2,2,4,1,5,1,1,NA,114.05,149.35,1,1,1,1,1,2,NA,2,52,4,3,3,3,1,1,1,1,NA,NA,1,NA,2,2,1,NA,NA,NA,NA,NA,1,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-4
2009,RO,9827,2,2009,10,5561,4847,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,109,0,0,NA,0,NA,0,33,0,NA,681,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,570.25,3,2,2,2,2,2,4,1,4,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,65,4,4,3,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9888,2,2009,30,4865,4674,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,191,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,434.48,1,NA,2,1,1,2,4,1,2,2,1,NA,190.08,162.93,1,1,1,1,1,2,NA,2,26,4,3,3,4,3,3,1,1,NA,3,NA,2,2,3,1,NA,1,2,NA,NA,NA,NA,5,NA,5,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-5
2009,RO,9902,2,2009,15,12662,10974,0,0,NA,NA,NA,NA,NA,NA,NA,0,2222,3886,0,0,NA,0,NA,0,83,0,NA,1606,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,882.53,2,NA,2,1,2,2,4,1,3,1,1,NA,325.86,230.82,1,1,1,1,1,2,NA,1,40,4,4,3,4,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9911,2,2009,10,13335,12681,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,12,0,NA,642,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,706.02,1,NA,2,2,2,2,4,1,3,2,1,NA,217.24,135.77,1,1,1,1,1,2,NA,2,62,3,4,NA,4,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-2
2009,RO,9936,2,2009,15,5273,3212,0,0,NA,NA,NA,NA,NA,NA,NA,0,233,0,0,0,NA,0,NA,0,24,0,NA,2038,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,176.51,3,2,2,2,2,2,4,1,3,2,1,NA,217.24,149.35,1,1,1,1,1,2,NA,2,62,4,3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,RO11,RO11-4
