HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY100N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HS010,HS020,HS030,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH090,HX040,HX050,HX090,HX080,HX060,HX070,HX020,HX010,DB040,NR_ITW
2006,BE,25211,4,2006,9,23107,36723,0,0,NA,NA,NA,NA,NA,0,0,0,478,0,6784,NA,0,0,0,-13616,2,2,NA,2,1,1,1,1,1,1,2,5,25000,2,NA,2,2,2,2,3,1,5,2,1,NA,900,405.1,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25226,4,2006,21,244,-601,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,244,NA,0,0,0,845,NA,2,NA,2,1,1,1,1,3,1,1,2,1000,3,NA,2,2,2,2,1,2,6,2,1,NA,450,339.13,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,25232,4,2006,29,24994,16431,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,316,NA,0,0,0,8564,NA,2,2,1,1,1,1,1,3,1,1,6,1750,3,NA,2,2,2,2,1,1,6,2,1,NA,1250,976,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-3
2006,BE,25299,4,2006,21,16076,5877,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,703,NA,0,0,0,10199,2,2,NA,1,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,2,3,1,5,2,1,865,1500,1318.88,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25323,4,2006,10,38071,28409,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,17366,NA,0,0,0,9662,NA,2,2,1,1,1,1,1,1,1,1,4,3500,2,3,1,2,2,2,2,1,5,1,1,NA,500,603.17,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,25328,4,2006,15,12917,6290,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,240,NA,0,0,0,6627,NA,2,NA,1,1,1,1,1,1,1,1,5,3000,1,NA,2,2,2,1,3,2,5,2,1,5600,3250,1059.63,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,25334,4,2006,78,37934,37811,0,0,NA,NA,NA,NA,NA,0,0,1344,5450,0,51,NA,0,0,0,124,NA,2,NA,1,1,1,1,1,1,1,1,2,3000,1,NA,2,2,2,2,3,1,6,1,1,NA,600,539.91,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,25348,4,2006,23,36353,21792,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,17822,NA,0,0,10967,3594,2,2,NA,1,1,1,1,1,1,1,1,5,53000,2,3,2,1,2,1,3,2,5,2,1,865,NA,294,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25385,4,2006,13,37771,36272,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,126,NA,0,0,0,1498,2,2,NA,1,1,2,1,3,1,1,1,6,2500,1,NA,2,2,1,1,1,2,6,2,1,NA,1500,333.18,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,25391,4,2006,22,4211,3440,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,105,NA,0,0,0,770,2,2,NA,1,1,1,1,1,1,1,1,5,6000,3,3,2,2,2,2,2,1,4,2,2,NA,800,603.17,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,25395,4,2006,16,13291,13249,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,42,NA,2,NA,2,2,2,1,1,2,2,1,5,680,3,NA,2,2,2,2,1,1,6,2,1,NA,500,185,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,25396,4,2006,34,40781,35041,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3113,NA,0,0,0,5740,NA,2,NA,1,1,1,1,1,1,1,1,5,2000,3,NA,2,2,2,2,1,1,6,2,1,NA,1700,194.83,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,25430,4,2006,33,11066,11023,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,44,NA,2,2,2,1,1,1,1,1,1,1,5,1300,3,NA,2,2,2,2,2,2,5,2,1,530,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,25434,4,2006,12,10979,1151,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,68,NA,0,0,0,9827,NA,2,2,1,1,2,1,1,1,2,3,3,2500,3,2,2,2,2,2,3,2,6,2,1,600,550,199.5,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,25439,3,2006,33,20195,24910,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,123,NA,0,0,0,-4715,NA,2,NA,2,2,1,1,1,1,1,1,5,1500,3,NA,2,2,2,2,3,1,5,2,1,NA,800,583,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-3
2006,BE,25449,4,2006,30,14160,17679,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,-3519,1,2,NA,1,1,1,1,1,2,1,1,4,1250,2,NA,2,2,1,2,4,2,5,2,1,300,500,743,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-3
2006,BE,25463,4,2006,4,384,311,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,384,NA,0,0,0,72,2,2,2,1,1,2,1,1,1,1,1,2,1000,3,NA,2,2,2,2,2,1,6,1,1,NA,900,445.71,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25490,4,2006,22,10303,9143,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,84,NA,0,0,0,1160,NA,2,NA,2,1,1,1,1,1,1,2,5,2500,2,1,2,2,2,1,2,2,2,1,1,559.22,700,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25534,3,2006,16,51085,43039,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,312,NA,0,0,0,8046,NA,2,2,1,1,1,1,1,1,1,1,2,2248,3,3,2,2,2,2,1,1,6,1,1,NA,NA,2476.27,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25535,3,2006,43,26660,22295,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1931,NA,0,0,0,4365,NA,2,NA,1,1,1,1,1,1,1,2,1,2000,3,NA,2,2,2,1,2,1,6,1,1,471,500,456.92,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25543,3,2006,11,16280,8961,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,7319,2,2,NA,1,1,2,1,1,1,1,1,2,1200,2,NA,2,2,2,2,2,1,4,2,1,NA,600,918.25,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,25602,4,2006,23,23328,17615,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,85,NA,0,0,0,5713,2,2,NA,1,1,1,1,1,1,1,1,4,2000,1,NA,2,2,2,2,3,1,6,2,1,NA,NA,1246.85,1,1,1,1,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25608,3,2006,18,8795,8379,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1085,NA,0,0,0,417,NA,2,NA,1,1,1,1,1,1,1,1,3,4440,2,NA,2,1,2,2,1,2,6,2,1,750,2000,355.58,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-3
2006,BE,25647,4,2006,26,44359,19090,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,39,NA,0,0,0,25269,2,2,2,1,1,1,1,1,1,1,1,4,4440,2,NA,2,2,2,2,1,1,6,2,1,NA,750,355.58,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,25662,4,2006,11,50046,41307,0,0,NA,NA,NA,NA,NA,0,0,0,0,23506,77,NA,0,0,3527,5211,2,2,NA,1,1,1,1,1,1,1,1,5,3000,3,NA,2,1,2,1,3,1,5,2,1,NA,NA,1318.88,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,25673,4,2006,14,44148,43455,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,58,NA,0,0,0,693,NA,2,NA,1,1,2,1,1,1,1,1,6,4000,3,NA,2,2,1,2,1,1,6,2,2,NA,750,1572.05,2,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,25679,3,2006,30,24213,35340,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,-11127,2,2,NA,2,1,1,1,1,1,1,1,5,1400,3,NA,2,2,2,2,3,1,5,1,2,NA,800,824.73,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25685,3,2006,23,49089,32416,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,43,NA,0,0,1484,15189,2,2,NA,1,1,1,1,1,1,1,1,4,1100,1,NA,2,2,1,2,2,2,2,1,1,NA,NA,347.25,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,25687,4,2006,12,40739,12659,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1763,NA,0,0,0,28080,NA,2,2,1,1,1,1,1,1,3,1,5,4000,1,NA,2,2,2,2,1,1,5,2,1,NA,800,2476.27,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25698,4,2006,10,52047,51037,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,277,NA,0,0,0,1010,NA,2,NA,1,1,1,1,1,1,1,1,3,2000,2,1,2,2,2,2,2,1,6,2,1,NA,500,475.57,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25701,4,2006,15,68130,52382,1508,1508,NA,NA,NA,NA,NA,1508,0,0,0,0,0,NA,0,0,0,15748,NA,2,2,1,1,1,1,1,1,1,1,5,1000,2,NA,2,2,2,2,1,2,5,1,1,NA,1200,445.66,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,25704,3,2006,21,92619,68498,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,159,NA,0,0,2147,21974,2,2,NA,1,1,1,1,1,1,1,1,6,3763,3,NA,2,2,2,1,1,1,6,2,1,NA,NA,687.21,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,25722,4,2006,24,29839,25326,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,981,NA,0,0,0,4512,2,2,NA,1,1,1,1,1,1,1,1,4,2000,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,277.76,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25791,4,2006,17,32855,21517,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,533,NA,0,0,0,11338,NA,1,2,1,1,1,1,1,1,1,1,6,2000,2,NA,2,2,2,2,1,1,6,2,1,NA,750,574.1,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25826,4,2006,19,39251,31729,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,19,NA,0,0,0,7522,2,2,NA,2,1,1,1,1,1,1,1,5,53000,3,NA,2,1,1,1,3,1,5,2,1,NA,NA,1318.88,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,25827,4,2006,12,74426,66837,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,355,NA,0,0,0,7589,NA,2,NA,1,1,1,1,1,1,1,1,6,1250,3,NA,2,2,2,2,1,2,6,2,1,NA,NA,850.32,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,25838,4,2006,38,24433,24142,19521,19521,NA,NA,NA,NA,NA,19521,0,0,0,0,3253,NA,0,0,0,292,NA,1,NA,1,1,1,1,1,1,1,1,5,1000,2,NA,2,2,1,2,1,1,6,2,1,NA,370,574.1,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,25862,3,2006,18,14702,10228,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,128,NA,0,0,0,4474,NA,2,2,1,1,1,1,2,1,1,1,3,2500,1,NA,1,1,2,2,1,2,4,2,1,135,1100,620.47,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,25908,3,2006,15,30629,30606,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,71,NA,0,0,1,22,NA,2,NA,2,1,1,1,1,1,1,1,4,3300,1,NA,1,2,2,2,1,1,5,2,1,NA,600,261.17,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,25912,4,2006,20,21752,21447,0,0,NA,NA,NA,NA,NA,0,0,0,0,4928,16,NA,0,0,0,305,NA,2,NA,2,1,2,1,1,3,1,3,3,1200,3,NA,2,2,2,2,1,3,6,2,1,NA,750,394.33,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,25939,4,2006,25,36424,36080,90,90,NA,NA,NA,NA,NA,90,0,0,0,0,3334,NA,0,0,0,344,NA,2,NA,1,1,1,1,1,1,1,1,4,2000,2,NA,2,2,2,2,3,1,6,2,1,NA,NA,308.27,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,25977,4,2006,23,21008,15480,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,447,NA,0,0,0,5528,NA,2,2,2,1,2,1,1,1,1,1,4,800,3,NA,2,2,2,2,2,1,5,2,2,NA,NA,253.58,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,25994,4,2006,40,28610,6084,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3018,NA,0,0,0,22526,NA,2,NA,1,1,1,1,1,3,1,1,4,4500,3,NA,2,2,1,1,3,2,6,2,1,NA,550,574.1,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26018,4,2006,19,38241,37874,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,367,2,2,NA,1,1,1,1,1,1,1,1,3,1500,3,3,2,2,1,2,2,3,5,2,2,NA,NA,222.58,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26053,3,2006,7,29100,21959,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,199,NA,0,0,0,7141,2,1,NA,1,1,1,1,1,1,1,1,6,1500,2,NA,2,2,2,1,1,1,6,2,1,400,NA,614.31,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-3
2006,BE,26058,3,2006,10,21922,-13285,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,28,NA,0,0,0,35207,NA,2,2,2,1,2,1,1,3,1,1,5,3000,3,NA,2,1,2,2,2,1,6,2,2,NA,500,763.07,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26059,4,2006,33,59071,29021,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,162,NA,0,0,0,30051,NA,2,NA,1,1,1,1,1,1,1,1,5,2000,3,NA,2,1,2,2,1,1,6,2,1,NA,750,1239.5,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,26071,4,2006,27,10982,7095,1210,1210,NA,NA,NA,NA,NA,1210,0,0,0,0,0,NA,0,0,0,3887,2,2,2,1,1,1,1,1,1,3,1,3,1400,2,2,2,2,2,2,4,2,6,2,1,NA,500,251.92,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,26101,3,2006,19,55226,22337,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,785,NA,0,0,0,32889,NA,2,NA,1,1,1,1,1,1,1,1,3,3000,2,NA,2,2,2,2,1,1,6,1,1,NA,1660,1560.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,26109,3,2006,32,1808,-3220,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1808,NA,0,0,0,5028,2,2,NA,1,1,1,1,1,1,1,1,3,2000,3,NA,2,2,2,2,2,1,3,1,1,750,NA,212.62,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26114,3,2006,57,19454,-1216,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,6677,NA,0,0,0,20670,2,2,2,1,1,1,1,1,1,1,1,6,7000,3,NA,2,2,2,2,3,1,6,2,1,5600,NA,NA,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,26115,3,2006,7,41140,35899,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,5241,NA,2,NA,1,1,1,1,1,1,1,1,5,4500,2,NA,1,1,2,2,1,1,3,2,1,NA,500,1012.89,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26120,4,2006,6,23117,20859,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,43,NA,0,0,0,2257,2,2,2,1,1,1,1,1,1,1,1,3,2500,1,NA,2,2,2,2,4,1,6,1,1,NA,NA,720.76,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-3
2006,BE,26203,4,2006,26,30543,16856,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,92,NA,0,0,0,13687,NA,2,NA,1,1,1,1,1,1,1,1,4,2000,3,2,2,2,2,1,1,1,6,2,1,NA,450,530.58,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,26210,3,2006,7,20312,17808,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,44,NA,0,0,0,2504,2,1,1,1,1,1,1,1,3,1,1,5,2300,1,NA,2,2,2,2,1,1,5,2,1,NA,1000,116.33,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,26218,4,2006,14,66470,28351,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,228,NA,0,0,0,38119,NA,2,2,1,1,1,1,1,1,1,1,5,1300,3,NA,1,2,2,1,2,2,6,2,1,NA,1000,279.28,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,26229,3,2006,7,26354,18954,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,159,NA,0,0,0,7400,2,2,2,1,1,1,1,1,1,1,1,4,4440,3,2,2,2,2,1,1,1,6,2,1,NA,750,663.12,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,26230,3,2006,8,32292,32551,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,116,NA,0,0,0,-259,2,2,NA,2,1,1,1,1,1,1,1,5,1800,3,NA,2,1,2,1,3,1,6,2,1,5600,NA,1318.88,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26235,4,2006,14,48826,47091,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,6427,NA,0,0,0,1735,2,2,NA,1,1,1,1,1,1,1,1,2,2500,1,NA,2,1,2,1,3,2,6,2,1,NA,3250,1059.63,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26261,3,2006,9,47864,39985,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,77,NA,0,0,0,7879,2,2,NA,1,1,1,1,1,1,1,1,4,4000,3,3,2,1,2,2,3,1,5,2,1,NA,700,1572.05,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,26283,4,2006,34,50583,40782,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1065,NA,0,0,0,9801,NA,2,NA,1,1,1,1,1,1,1,3,5,3500,2,3,2,2,2,2,2,1,6,2,1,NA,800,333.18,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,26286,3,2006,9,16241,15608,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,130,NA,0,0,0,633,2,2,NA,1,1,1,1,1,1,1,1,6,4000,1,3,2,1,2,2,1,1,2,2,1,NA,500,517.2,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,26308,4,2006,18,29345,1583,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,209,NA,0,0,0,27763,NA,2,NA,1,1,1,1,1,1,1,1,5,4250,2,NA,2,2,2,2,3,3,6,2,1,795,1200,687.21,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,26330,4,2006,13,56274,29011,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3426,NA,0,0,0,27263,NA,2,2,1,2,1,1,1,1,3,1,5,650,3,NA,2,2,2,2,1,1,4,2,1,NA,800,212.62,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26336,4,2006,8,44603,42055,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,28,NA,0,0,0,2548,NA,2,NA,1,1,2,1,1,3,1,1,4,3763,2,1,2,1,1,2,3,1,6,2,1,NA,500,1184.68,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26339,4,2006,33,18459,-1784,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,47,NA,0,0,0,20243,NA,2,2,1,1,1,1,1,3,2,1,6,1200,3,NA,1,1,2,2,1,1,6,2,1,NA,450,908.5,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,26340,4,2006,20,32763,27557,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,5206,NA,2,2,1,1,1,1,1,1,1,1,6,3000,3,3,2,2,2,2,3,1,6,2,1,5600,600,1059.63,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26358,4,2006,17,30512,30182,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,353,NA,0,0,0,330,2,2,NA,1,2,1,1,1,1,1,1,5,1800,3,3,2,2,2,2,3,2,6,2,1,865,NA,294,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,26380,4,2006,33,33329,32233,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,524,NA,0,0,0,1096,NA,2,2,1,1,2,1,1,1,1,1,2,1500,1,NA,1,2,1,2,1,1,6,2,1,NA,1350,583,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26383,3,2006,26,34196,12267,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,735,NA,0,0,0,21928,NA,1,NA,1,2,1,1,1,1,1,1,5,1250,3,NA,2,2,2,2,3,2,6,2,1,NA,2500,850.32,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,26384,4,2006,29,6243,4833,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,587,NA,0,0,0,1410,2,2,NA,1,1,1,1,1,1,1,1,6,53000,3,NA,2,2,2,1,3,1,6,2,1,5600,600,5600,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26416,4,2006,43,25959,25959,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1094,NA,0,0,0,0,2,2,NA,1,1,1,1,1,1,1,1,5,7000,3,NA,2,2,2,2,3,2,5,2,1,865,NA,5600,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,26430,3,2006,12,94873,94780,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3478,NA,0,0,0,93,NA,2,NA,1,1,1,1,1,1,1,1,5,1450,3,3,2,2,2,2,2,1,6,1,1,NA,3000,NA,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26431,4,2006,22,32858,33469,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,-611,2,2,NA,1,2,1,1,1,1,1,1,6,53000,3,NA,2,1,1,1,3,2,5,2,1,NA,2000,1059.63,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,26433,4,2006,13,17528,13368,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,65,NA,0,0,0,4160,NA,2,NA,1,1,1,1,1,1,1,1,4,3500,1,NA,2,2,2,2,2,1,6,2,1,NA,800,1068.53,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,26444,4,2006,18,29331,10591,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,576,NA,0,0,0,18739,NA,2,NA,1,1,1,1,1,1,1,1,4,2000,3,3,2,2,2,1,1,1,4,2,1,NA,750,NA,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,26449,3,2006,22,43556,43528,0,0,NA,NA,NA,NA,NA,0,4534,0,0,5842,56,NA,0,0,0,28,2,2,NA,1,1,1,1,1,1,1,1,6,7000,2,NA,2,2,1,2,3,2,5,2,1,NA,600,983.35,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,26468,4,2006,5,36738,24697,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,820,NA,0,0,0,12041,NA,2,NA,1,1,1,1,1,3,1,1,5,2500,3,NA,2,1,2,2,1,1,6,2,1,NA,370,812.51,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-1
2006,BE,26472,4,2006,18,19260,19257,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,4860,NA,0,0,0,2,2,2,NA,2,1,1,1,1,1,1,1,3,NA,2,NA,2,1,1,1,1,1,4,1,2,NA,2000,372.37,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-2
2006,BE,26476,3,2006,19,85125,54528,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,386,NA,0,0,0,30596,NA,2,NA,1,1,1,1,1,1,1,1,6,4000,3,1,2,2,2,2,1,1,6,2,1,NA,NA,355.58,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-3
2006,BE,26504,4,2006,11,77484,72758,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,4401,NA,0,0,0,4726,2,2,2,1,1,1,1,1,1,1,1,2,7000,3,NA,2,2,2,1,3,1,6,2,1,5600,NA,294,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-4
2006,BE,26533,3,2006,24,80479,61293,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,732,NA,0,0,0,19186,2,2,2,1,1,1,1,1,1,1,1,2,1800,3,NA,2,2,2,2,2,1,6,2,1,5600,2000,983.35,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-3
2006,BE,26544,3,2006,28,19642,19509,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,73,NA,0,0,0,133,NA,2,NA,1,1,1,1,1,3,1,1,4,650,3,3,2,2,2,2,1,1,6,2,1,NA,800,271.18,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-5
2006,BE,26548,4,2006,21,34050,34019,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,70,NA,0,0,0,32,NA,2,NA,1,1,1,1,1,1,1,1,5,2000,1,3,2,2,1,2,1,4,4,2,1,NA,1250,426.74,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE22,BE22-1
