HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH080,HH081,HH090,HH091,HA010,HA020,HA030,HA040,HA050,HA060,HA070,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,R_HA030,R_HA040,R_HA050,R_HA060,R_HA070,DB040,NR_ITW
2010,RO,37558,2,2010,15,1587,1577,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,65,0,0,NA,0,NA,0,0,0,NA,10,NA,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,2,4,153.31,1,NA,2,1,1,2,4,NA,3,2,2,1,NA,NA,82.55,0,1,1,1,1,3,NA,293581301,129197202,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37562,2,2010,10,5190,5176,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,14,NA,NA,NA,NA,1,NA,3,1,1,2,1,1,1,1,1,3,424.54,2,2,2,2,2,2,4,NA,1,3,2,1,NA,70.76,106.13,0,1,1,1,1,1,1,11582701,3291202,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
2010,RO,37599,2,2010,15,1139,951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,0,0,NA,0,NA,0,188,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,3,1,1,3,224.06,2,NA,2,2,2,2,1,NA,1,2,2,2,NA,47.17,82.55,0,1,3,1,3,1,NA,17659401,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37611,2,2010,30,1737,1727,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,47,0,0,NA,0,NA,0,10,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,2,3,424.54,1,NA,2,1,2,2,4,NA,4,3,2,1,23.59,82.55,129.72,0,1,1,1,3,1,2,30661101,20899602,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37630,2,2010,12,26,26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26,0,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,3,1,2,1,271.23,1,NA,2,2,2,2,1,NA,1,2,2,2,NA,129.72,84.91,0,1,1,1,1,NA,1,91608601,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37642,2,2010,35,2186,2163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,NA,NA,2,NA,NA,1,1,2,1,1,2,1,1,1,176.89,3,NA,2,2,2,2,4,NA,3,2,2,1,NA,47.17,141.51,0,1,1,1,1,3,1,18406302,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37643,2,2010,20,961,961,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,2,NA,3,2,2,1,2,1,1,2,1,1,471.71,2,NA,2,2,2,2,4,NA,1,4,2,2,NA,47.17,58.96,0,1,1,2,3,1,1,38070001,14574302,42892303,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37655,2,2010,45,1040,1019,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,1,1,3,3,707.56,2,NA,2,1,1,2,4,NA,1,5,2,1,NA,82.55,129.72,0,2,1,2,1,1,1,31667301,73493902,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37661,2,2010,20,0,-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,19,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,3,3,188.68,2,NA,2,2,2,2,1,NA,1,2,2,1,NA,235.85,51.89,0,2,1,1,3,1,1,57745101,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,37667,2,2010,14,1349,1345,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,0,0,NA,0,NA,0,4,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,3,1,1,1,1,4,271.23,1,NA,2,1,1,2,1,NA,1,2,1,1,NA,94.34,82.55,0,2,1,1,1,1,1,85174401,2354902,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,37669,2,2010,20,2923,2288,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,16,0,NA,619,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,1,2,3,471.71,1,NA,1,2,2,2,4,NA,1,2,2,2,NA,82.55,141.51,0,1,3,1,3,1,1,102747201,120753502,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,37670,2,2010,26,1939,1912,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,53,0,212,NA,0,NA,0,26,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,3,1,3,2,200.48,2,NA,2,2,2,2,4,NA,1,2,2,2,NA,58.96,58.96,0,2,1,2,3,NA,1,100243601,132101002,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,37685,2,2010,30,2189,-341,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,2530,0,NA,0,NA,NA,NA,NA,2,NA,NA,2,2,1,1,1,1,1,2,3,424.54,1,2,2,2,2,1,1,NA,1,2,2,2,NA,153.31,82.55,0,1,3,2,3,1,1,NA,304314602,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,37692,2,2010,20,398,373,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,25,0,NA,0,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,2,200.48,1,NA,2,2,2,2,4,NA,5,1,2,1,NA,165.1,82.55,0,2,1,1,1,NA,1,242830901,33367603,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,37716,2,2010,15,1882,1860,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,2,1,1,2,200.48,1,NA,2,2,2,2,1,NA,1,2,1,2,NA,70.76,82.55,0,2,1,1,1,1,NA,25399502,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37722,2,2010,20,953,952,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,3,NA,NA,1,2,2,1,1,3,1,2,1,153.31,3,NA,2,2,1,2,3,NA,1,4,2,1,NA,200.48,58.96,0,2,3,1,1,NA,NA,338701,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,37726,2,2010,15,2349,1976,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,373,0,NA,0,NA,NA,NA,NA,1,NA,NA,2,1,2,1,1,1,1,1,4,283.03,3,NA,1,1,2,1,1,NA,3,2,2,2,NA,94.34,141.51,23.35,1,1,1,1,NA,NA,86493101,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37728,2,2010,20,517,357,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,6,100,NA,54,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,2,3,1,589.64,1,NA,2,2,2,2,1,NA,1,2,1,2,NA,11.79,82.55,0,1,1,2,3,1,1,NA,152133402,37574803,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-5
2010,RO,37731,2,2010,10,894,861,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,33,0,NA,0,NA,NA,NA,NA,2,NA,NA,2,1,1,2,1,1,1,1,1,424.54,1,2,2,1,2,2,1,NA,1,3,2,1,235.85,11.79,106.13,0,1,3,1,1,1,1,84470401,53567602,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,37834,2,2010,30,1682,1650,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12,0,0,NA,0,NA,0,33,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,1,3,1,353.78,1,NA,2,1,2,2,3,NA,1,2,2,1,47.17,11.79,82.55,0,2,1,2,3,1,1,298936801,131199502,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
2010,RO,37870,2,2010,18,2531,2508,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,46,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,2,1,2,2,424.54,1,1,2,2,2,2,4,NA,1,2,2,1,NA,28.3,117.93,0,1,1,1,3,1,1,28977801,26772202,29659003,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37871,2,2010,30,1203,1191,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,7,NA,4,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,1,2,3,58.96,2,2,2,2,2,2,1,NA,1,6,2,1,NA,141.51,58.96,0,2,3,2,3,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37876,2,2010,25,3550,3550,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,2,2,3,2,424.54,2,NA,2,2,2,2,1,NA,1,5,2,1,NA,58.96,35.38,0,1,3,1,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37920,2,2010,26,2279,2218,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,61,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,2,1,1,3,2,1,1,3,896.25,2,NA,2,1,2,2,1,NA,1,5,2,1,NA,14.15,82.55,0,2,1,1,3,1,1,NA,34388402,1759703,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,37942,2,2010,19,1259,1254,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,5,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,3,2,3,3,707.56,2,NA,2,2,2,2,1,NA,1,2,2,1,NA,94.34,82.55,0,2,1,1,1,1,NA,298777601,92388303,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-1
2010,RO,37946,2,2010,50,2397,2370,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,59,0,0,NA,0,NA,0,27,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,3,1,2,2,271.23,2,NA,2,2,2,2,1,NA,1,3,2,1,NA,94.34,58.96,0,1,1,1,3,1,1,13709901,73828002,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,37951,2,2010,10,2335,2304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,30,NA,NA,NA,NA,3,NA,NA,2,2,1,1,1,1,2,2,2,271.23,2,NA,2,1,2,2,1,NA,1,3,2,2,9.43,294.82,58.96,0,2,1,1,1,2,NA,NA,33386802,104845603,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-5
2010,RO,38030,2,2010,20,403,402,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,73,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,2,NA,2,2,1,2,1,1,2,1,3,3,82.55,1,NA,2,2,1,2,1,NA,1,4,2,2,NA,70.76,82.55,0,2,1,2,1,NA,1,37072801,261837202,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
2010,RO,38064,2,2010,40,2770,2745,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,NA,0,NA,0,25,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,2,3,589.64,2,NA,2,2,2,1,4,NA,1,4,2,1,NA,188.68,132.08,0,1,1,1,3,1,1,116377601,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
2010,RO,38086,2,2010,18,2069,2068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14,0,0,NA,0,NA,0,1,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,1,1,1,2,235.85,2,NA,2,2,2,1,4,NA,1,5,2,1,NA,70.76,58.96,0,2,1,2,3,1,1,NA,37369602,58538403,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,38096,2,2010,45,1299,1266,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,33,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,3,1,1,3,200.48,1,NA,2,2,2,2,1,NA,1,2,2,1,NA,353.78,23.59,0,1,1,2,3,1,1,28278601,NA,26148705,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
2010,RO,38098,2,2010,15,438,415,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,1,1,1,3,200.48,1,NA,2,2,1,2,4,NA,1,3,2,2,NA,47.17,23.59,0,2,3,2,1,NA,NA,49562001,79643202,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-1
2010,RO,38127,2,2010,35,867,866,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,1,1,3,3,176.89,2,NA,2,1,2,2,1,NA,1,2,1,1,NA,23.59,70.76,0,1,1,1,3,2,1,NA,73856008,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
2010,RO,38133,2,2010,20,961,960,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,44,0,0,NA,0,NA,0,1,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,1,1,2,1,129.72,1,2,2,2,2,2,2,NA,1,3,2,1,NA,212.27,58.96,0,1,1,1,1,1,NA,30181201,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,38196,2,2010,20,0,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,2,1,1,1,3,1,3,2,129.72,1,NA,2,2,2,2,4,NA,1,3,2,1,NA,35.38,200.48,0,2,1,1,3,1,1,232514101,116382302,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,38209,2,2010,15,1615,1564,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,132,0,0,NA,0,NA,0,51,0,NA,0,NA,NA,NA,NA,1,NA,NA,2,1,1,1,1,2,1,3,1,943.42,1,NA,2,2,2,1,4,NA,1,3,1,1,235.85,148.59,77.83,0,1,1,1,3,NA,NA,71896501,293581302,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
2010,RO,38219,2,2010,25,3776,3383,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,393,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,3,2,3,5,153.31,1,NA,2,1,2,2,1,NA,5,3,2,1,NA,70.76,58.96,0,2,1,2,3,1,1,201632002,45592203,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
2010,RO,38232,2,2010,15,1001,676,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,325,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,2,1,1,1,1,1,2,3,825.49,1,1,2,2,1,2,1,NA,1,4,2,1,NA,165.1,35.38,0,2,1,1,1,1,1,NA,NA,31667303,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,38252,2,2010,20,1582,1582,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,41,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,1,NA,NA,2,2,2,3,1,3,1,3,5,353.78,2,NA,2,2,2,2,4,NA,1,3,2,1,NA,14.15,23.59,0,1,1,1,3,1,1,108400203,80924703,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,38275,2,2010,30,4,-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,NA,NA,3,NA,NA,1,2,2,1,1,1,1,2,1,141.51,2,NA,2,1,1,2,1,NA,1,3,2,1,NA,117.93,129.72,0,1,1,1,1,1,1,113748701,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
2010,RO,38287,2,2010,25,2537,2515,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,36,0,0,NA,0,NA,0,23,0,NA,0,NA,NA,NA,NA,2,NA,3,2,1,1,1,1,2,1,1,1,271.23,1,NA,2,1,1,2,4,NA,4,3,1,1,NA,212.27,82.55,0,1,1,1,1,1,1,152038002,240257202,102747203,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,38322,2,2010,25,1858,1856,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,113,0,0,NA,0,NA,0,1,0,NA,0,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,2,1,1,3,129.72,2,NA,1,1,1,2,1,NA,1,3,1,1,NA,96.7,58.96,0,1,3,1,1,1,1,NA,119471702,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-1
2010,RO,38336,2,2010,25,1939,1919,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,41,0,0,NA,0,NA,0,0,8,NA,13,NA,NA,NA,NA,1,NA,2,2,1,2,1,1,3,1,2,1,176.89,2,NA,2,2,2,2,4,NA,1,2,2,2,NA,70.76,82.55,0,2,3,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-1
2010,RO,38342,2,2010,25,1501,1494,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,7,0,NA,0,NA,NA,NA,NA,2,NA,NA,2,1,1,1,1,3,2,3,1,200.48,1,NA,2,2,2,1,1,NA,1,1,2,1,NA,106.13,106.13,0,1,3,2,1,NA,NA,134127301,355602,91079803,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-1
2010,RO,38356,2,2010,25,15447,13370,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,2077,0,NA,0,NA,NA,NA,NA,3,NA,3,2,1,1,1,1,1,1,1,2,424.54,1,2,2,2,1,2,4,NA,1,1,2,1,NA,188.68,353.78,0,1,1,1,1,1,1,80556701,11582702,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,38387,2,2010,20,2186,2166,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,77,0,0,NA,0,NA,0,19,0,NA,0,NA,NA,NA,NA,1,NA,NA,2,1,1,1,1,3,1,3,1,153.31,2,NA,2,2,2,2,1,NA,1,3,2,1,NA,117.93,58.96,0,2,3,2,3,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
2010,RO,38395,2,2010,10,233,208,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,0,0,NA,0,NA,0,25,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,2,1,1,3,1,2,3,283.03,2,NA,2,2,2,2,4,NA,1,3,2,1,NA,94.34,82.55,0,1,3,2,3,1,1,476401,3251702,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-1
2010,RO,38402,2,2010,25,4331,4009,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52,0,0,NA,0,NA,0,322,0,NA,0,NA,NA,NA,NA,2,NA,3,2,1,1,1,1,3,1,1,3,424.54,2,NA,2,2,1,2,3,NA,1,2,2,1,NA,141.51,224.06,0,1,1,1,1,1,1,228282501,136637802,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,38410,2,2010,25,1826,1791,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,34,0,0,NA,0,NA,0,35,0,NA,0,NA,NA,NA,NA,3,NA,NA,1,2,2,1,1,1,1,3,3,353.78,1,NA,2,2,2,2,4,NA,1,3,2,1,NA,117.93,200.48,0,2,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,38443,2,2010,15,1735,1718,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,41,0,0,NA,0,NA,0,17,0,NA,0,NA,NA,NA,NA,1,NA,NA,2,1,1,1,1,1,2,1,5,200.48,2,NA,2,2,2,2,1,NA,1,2,2,2,NA,235.85,23.59,0,1,1,2,3,1,1,59000501,193610302,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-2
2010,RO,38451,2,2010,20,1037,1005,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,32,NA,NA,NA,NA,3,NA,NA,1,1,2,1,1,3,2,2,2,271.23,2,NA,2,1,2,2,1,NA,1,2,1,1,NA,94.34,58.96,0,1,1,1,3,NA,NA,31830501,247936702,82035203,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-1
2010,RO,38453,2,2010,20,1546,1545,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27,0,0,NA,0,NA,0,1,0,NA,0,NA,NA,NA,NA,3,NA,3,2,1,1,2,1,2,1,3,3,424.54,2,NA,2,1,2,2,1,NA,1,2,1,1,NA,23.59,82.55,0,2,1,2,1,NA,NA,NA,53800102,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-1
2010,RO,38482,2,2010,20,4751,4750,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,284,0,1064,NA,0,NA,0,1,0,NA,0,NA,NA,NA,NA,1,NA,NA,2,1,2,1,1,1,3,1,3,106.13,2,NA,2,2,1,2,4,NA,1,2,2,2,NA,23.59,25.94,0,2,1,2,1,NA,1,7871401,24994102,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,38497,2,2010,30,1555,1535,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,0,NA,0,NA,NA,NA,NA,2,NA,NA,2,1,1,1,1,1,1,1,1,424.54,2,NA,2,2,2,2,4,NA,1,2,2,1,NA,82.55,82.55,0,2,1,1,1,NA,1,247468201,32170107,NA,134505404,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-4
2010,RO,38508,NA,2010,38,5135,5123,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,105,0,0,NA,0,NA,0,12,0,NA,0,NA,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,2,1,176.89,2,NA,2,2,1,2,4,NA,2,2,2,2,117.93,NA,353.78,0,1,3,1,1,NA,NA,228233101,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-1
2010,RO,38552,2,2010,20,4108,4106,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2402,0,0,NA,0,NA,0,2,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,2,2,1,4,224.06,1,NA,2,1,2,2,1,NA,1,3,2,2,NA,82.55,82.55,0,1,1,1,1,3,1,134495401,247468202,NA,71896504,134505406,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
2010,RO,38572,2,2010,25,1522,1521,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,1,0,NA,0,NA,NA,NA,NA,3,NA,NA,2,1,1,1,1,1,1,1,3,353.78,1,NA,2,2,2,1,4,NA,1,1,2,1,NA,70.76,129.72,0,1,1,1,1,1,1,NA,104814803,29737103,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RO21,RO21-3
